2021-10-18 10:39:24+00:00,b'@Askrlfess Ini mbak\xc2\xb2 syopifud gaada orderan apa ya'
2021-10-18 10:15:30+00:00,"b'@txtdarionlshop nama shopee ku kan pake nama toko, aslinya spellingnya tuh ""made in daegu"" gitu. tapi tiap ada syopifud ""atas nama kak made ya"" ""injih bli, suksme"" https://t.co/1RhQQdhDeG'"
2021-10-18 09:17:07+00:00,"b'@FOOD_FESS gas aja nder, ini menu syopifud we tiap hari juga gini. kopken jarang diskon \xf0\x9f\x92\x94'"
2021-10-18 07:05:13+00:00,"b'@myeoniess tadi beli yg biasaaaa trs ternyata rasanya kayak eskrim walls yg rainbow enakk\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad bobanya jg enakkkk ga keras empuk bgt trs berasa bgtt, pake promo syopifud biar lebih murah!!! https://t.co/Ro0JVQNopP'"
2021-10-18 06:41:06+00:00,b'@jogmfs syopifud aja'
2021-10-18 06:22:34+00:00,"b'@Dharmawisantuy Buka syopi, lalu pilih syopifud, jgn lupa ambil vocernya'"
2021-10-18 05:26:42+00:00,"b'Alhamdulillah thx syopifud, sisanya bisa buat ngopi2 sambil liatin baristanya \xe2\x98\xba\xef\xb8\x8f\n\n*ngopi??? Balik woy kerja \xe2\x80\xbc\xef\xb8\x8f https://t.co/vc0sdcGAHL'"
2021-10-18 05:25:23+00:00,b'Hidup di solo bermandikan diskon syopifud :('
2021-10-18 05:08:21+00:00,b'impulsif promo syopifud\xf0\x9f\x98\xb5\xe2\x80\x8d\xf0\x9f\x92\xab'
2021-10-18 04:07:14+00:00,"b'Udh dr kmarenn ni ayam bakar tutup di syopifud, grab gojek.. sampe w gugling nomor bapaknya.. w kira doi tutup selamanya taunya grgr ayamnya kosong wkwk..'"
2021-10-18 03:01:46+00:00,b'Memulai Senin pagi yang gloomy dengan sarapan simpel nasi padang lauk ayam bakar pake syopifud cuma 11.500 rupiah.'
2021-10-17 15:14:39+00:00,b'Cerita lucu:\n17-10-2021 22.53 syopifud \xf0\x9f\x98\x82\xf0\x9f\x98\x86'
2021-10-17 11:44:18+00:00,b'Mau syopifud malah ujan \xf0\x9f\x99\x82 kan laper tapi mager \xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82'
2021-10-17 10:36:42+00:00,"b'@tynderfess Jogja here, lets pesen syopifud aja di maakan di kosan\xe2\x9c\x8c\xf0\x9f\x8f\xbb'"
2021-10-17 09:46:15+00:00,b'Jog beli tela2 yg bs d gr4bfud atau syopifud dmn ya? Lg pengen bgt huhu'
2021-10-17 08:14:45+00:00,b'@ayesthetical wkakakkakakaka sudah habis era promo syopifud :((('
2021-10-17 07:49:16+00:00,b'ngadi2 u syopifud \xf0\x9f\x98\xa9 promo abis buat biaya layanan + tambahan utk resto + defisit ongkir https://t.co/ru8iEM4YNn'
2021-10-17 07:41:57+00:00,"b'Baru kmren bilang sama diri sendiri berhenti njajan, lahkok keracunan syopifud\nKeknya harus diuninstall aja deh ini appnya'"
2021-10-17 06:43:57+00:00,"b'pesen pecel di syopifud, ehh bumbunya ketinggalan\npesen beberapa gorengan juga ga ada https://t.co/fn7bmsKqf7'"
2021-10-17 05:25:15+00:00,"b'Abis angkat beban, angkat hp scrolling syopifud.. \n\xf0\x9f\x98\x90\xf0\x9f\x94\xab'"
2021-10-17 01:21:14+00:00,b'@collegemenfess Pake syopifud ae nder sangat menyelamatkan kehidupan anak kos\xf0\x9f\x91\x8d'
2021-10-16 17:44:17+00:00,"b'Tp jd 10k aja totalnya, thanks to syopifud'"
2021-10-16 14:29:19+00:00,b'Driver syopifud knp pd muda2 si wkwk jd seger liatnya kl di outlet\xf0\x9f\xa4\xa3'
2021-10-16 13:32:04+00:00,"b'Grabfud, gofud, syopifud, fud, fud, fud,.... https://t.co/DcHyodkMlL'"
2021-10-16 12:30:10+00:00,b'pertama kali nyoba syopifud https://t.co/Cvk3xDt8ty'
2021-10-16 12:15:26+00:00,b'pls kenapa syopifud tuh gjls gt mapsnya yaampun sy pdhl udh bener titiknya trs pas search resto jg 5km kok pas checkout bisa 11km sih? edan'
2021-10-16 11:59:51+00:00,b'@0323rjn emang terbaik syopifud \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'
2021-10-16 11:13:33+00:00,b'ga kebayangg indahnya hidup kalo syopifud bisa pake paylater\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2021-10-16 11:08:37+00:00,b'Apa apaaan syopifud murah bgt kena diskon cuma bayar 9000 dianter pula\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2021-10-16 10:11:03+00:00,b'baru tau voucher syopifud bisa dobel jir tau gitu drdulu aja pake 2-2nya\xf0\x9f\x99\x83'
2021-10-16 10:03:54+00:00,b'@mantanjohnny @TimpalBali udaah ada syopifud kaakk'
2021-10-16 09:42:13+00:00,"b'Planning ku habis ini mau mandi terus mau dinein mekdi,semogaaa bukann syopifud terus yg nyamperin aku\xf0\x9f\x99\x88\xf0\x9f\x99\x88'"
2021-10-16 09:37:55+00:00,"b'Buka2 gofud &amp; syopifud, lama...\n\nUjung2nya\nDahlah ke indomart aja beli indomi sama sedap kare spesial \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82'"
2021-10-16 07:01:14+00:00,b'@minewithmine mc flurry matcha di syopifud 15.5k \xf0\x9f\x91\x8d'
2021-10-16 05:01:51+00:00,"b'kenapa di sini blm tersedia syopifud sih, pen ke jogja aja deh wkwk'"
2021-10-15 19:00:52+00:00,b'@nico_apri Syopifud gan'
2021-10-15 15:02:11+00:00,b'Makasiiii abang syopifud \xf0\x9f\x98\x8d https://t.co/XiGxvE5IV5'
2021-10-15 15:00:08+00:00,"b'@miriparab Yaallah iki mamamku ben awan pas istirahat kerjo, ngandalno promo syopifud \xf0\x9f\x98\xad'"
2021-10-15 14:59:49+00:00,b'berpacu dg waktu bgt pesen syopifud jam segini\xf0\x9f\xa5\xb2'
2021-10-15 14:58:54+00:00,"b'sbg org yg mageran, pgn makan murah, wajib manfaatiin syopifud, grabfood, gofood. kl sendirian di rumah, males masak, sehari bisa cuma abis 8ribu, 2x makan nasi bebek\xf0\x9f\xa4\xa3 https://t.co/xJEvJzziTM'"
2021-10-15 14:23:13+00:00,"b'Tadi tuh aku buka grab, niatnya mau orderin buat si Mas karena doi seneng banget donat, udah 5 hari juga dia ga nafsu makan, eeeeh kok grabnya dipake dari sini ga ngedetect alamat yang di Surabaya \xf0\x9f\x98\x91 pdhl kemaren orderin kopi dari syopifud bisa, pake gofud juga bisa hmmm. Sebel. https://t.co/Gy1zAABn2D'"
2021-10-15 12:56:25+00:00,b'kaulah yg kunanti pak driver syopifud \xf0\x9f\x98\x87 https://t.co/GSz8DLty8R'
2021-10-15 11:24:07+00:00,b'LAWAK BANGET DAH AUTOCORRECT NGOMONG KE SYOPIFUD DRIVER TERIMA KASIH NGAPA TERIMA KISS\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2021-10-15 11:11:17+00:00,"b'@tubirfess Helo Jogja, cobain deh Spicy Chicken wonton dan Mie nya laperisme. Bisa pilih level pedas dan pastinya murah meriah puasss.\n\nBisa kirim keluar kota juga ya wontonnya. Available di Grabfud, Gofud dan Syopifud namanya Laperisme \xf0\x9f\xa4\xa4 https://t.co/RbM2MwW05C'"
2021-10-15 10:42:30+00:00,"b'Gila y syopifud, murah pisannn. Mana voucher bisa dipake 2 2nya dalam 1 pesenan (toko sama gratis ongkir) introvert bahagia karna gaperlu melipir2 beli makanan di luar \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
2021-10-15 09:27:12+00:00,b'subway masuk syopifud ga si? mau coba tp maunya diskon'
2021-10-15 06:36:39+00:00,"b'wts voucher shopeefud diskon 100% 25k minbel 40k (pengguna baru syopifud), ada jg yg 60% 25k dan 50% 18k. \n\nfee 2k ajaa \xf0\x9f\x98\x89\n\n#zonaba #zonauang https://t.co/eHH7hBgEfa'"
2021-10-15 06:36:35+00:00,"b'@shalzpt pake syopifud ajaa , free ongkirr'"
2021-10-15 05:44:21+00:00,"b'menyedihkan skl td order syopifud kukira spare 30 menit cukup, ternyata antri banyak bgt sampe 1 jam :"") yh gjd'"
2021-10-15 04:30:48+00:00,"b'syopifud sm gofud promonya beda tipis bgt, 90 perak wkwk'"
2021-10-15 00:16:43+00:00,b'@nissamaliaa Gk liat syopifud tbtb bangun yg di otakku hanya boba'
2021-10-14 15:55:22+00:00,"b'Laper banget malem-malem, akhirnya order syopifud. Met mam fess \xf0\x9f\x98\x9a https://t.co/UJks40jU2Z'"
2021-10-14 15:55:15+00:00,"b'Laper banget malem-malem, akhirnya order syopifud. Met mam fess \xf0\x9f\x98\x9a https://t.co/GrN1t3Hd5O'"
2021-10-14 15:51:13+00:00,"b'Laper banget malem-malem, akhirnya order syopifud. Met mam guis \xf0\x9f\x98\x9a https://t.co/D1LLfv0VSs'"
2021-10-14 15:20:20+00:00,"b'@bertanyarl harusnya si, kek grab atau gofud atau syopifud udah mau deket rumah si sebaiknya ya lngsng keluar. Kek aneh aja gua masa iya si tega bgt nunggu lama2 (?)'"
2021-10-14 14:58:32+00:00,b'@americhangsub @autmnmelody @meloandblue shipnamenya soofad:( udh kayak syopifud 11 12'
2021-10-14 14:50:14+00:00,"b'Lagi kepengen banget thai green tea kopken, trus pesen via syopifud tapi knp yg dateng malah thai tea\xf0\x9f\xa5\xb4 https://t.co/K6mhrqw1sk'"
2021-10-14 14:33:47+00:00,b'cilegon kapan ada syopifud sih ya allah aku iri https://t.co/VCKnHf6oN7'
2021-10-14 13:54:39+00:00,"b'@minfaery HUHU BELOM ADA SYOPIFUD DI SINI KA AZRA, padahal kan pengen coba'"
2021-10-14 13:52:52+00:00,b'@minfaery syopifud in aku kak'
2021-10-14 13:52:12+00:00,b'capek bgt mending syopifud apa hari ini'
2021-10-14 13:27:08+00:00,b'@moonareas daritadi scroll syopifud bingung mau makan apa'
