,Created_At,Tweets
52,2021-11-03 04:08:52+00:00,"Halo kak, udah jam makan siang nih. Jangan lupa pesen makan kalian lewat syopifud yaa, siap diantar ke rumah/kosan masing 😭😭😭😭 https://t.co/c5TBEABzZn https://t.co/Th0jqR40Yt"
53,2021-11-03 04:06:28+00:00,@FOODFESS2 emg syopifud paling mantep https://t.co/uxeg7TPQt1
54,2021-11-03 01:51:44+00:00,Perasaan tadi buka syopifud mau beli makan.... kenapa jadi browsing sampe cari lowongan di holland bakery...
55,2021-11-03 01:05:55+00:00,"Nangisssss, kantor bikin jaket warnanya kek jaket syopifud plis I'm screaming https://t.co/AoqaaYeAhu"
56,2021-11-02 17:37:22+00:00,"Beruntung e-wallet masih ada isinya. Bisa TopUp syopifud buat beli buryam.

Kalau gak pake syopipey kena mihil bingitt."
57,2021-11-02 15:47:05+00:00,"semenit sebelum tutup bangettt, dikit2 yang penting tiap hari orderan syopifud masuk☺ https://t.co/Y6vFJkysYX"
58,2021-11-02 14:44:45+00:00,@alsavero Iya si emang kurang komplit kalo syopifud tapi daripada kelaperan yekan wkwkw
59,2021-11-02 14:41:33+00:00,"@alsavero Syopifud aja, kayanya gofood dimana2 kalo ujan gps nya langsung error gitu lho susah dapet driver"
60,2021-11-02 13:17:51+00:00,"Kenapa syopifud daerah bandung dr 2 hari yg lalu gabisa klo malem² pesennya, atau di daerah kost gw ini aja yg gaada driver. Tp dr dlu pake syopifud ada trs driver disini deh"
61,2021-11-02 12:26:24+00:00,takut anjeng kenapa gw jadi dichat mas mas syopifud
62,2021-11-02 12:25:42+00:00,laper tapi ngga ada syopipai padahal mau order syopifud
63,2021-11-02 12:18:41+00:00,Udah isi spay cepek udah scrool syopifud juga tp engga jadi2 krn bingung...ntahlah ini
64,2021-11-02 10:56:34+00:00,"@EmbunpagiBkt 15k ka, buat syopifud 😆"
65,2021-11-02 09:20:09+00:00,@tadhik23 syopifud diskon dahsyat 60%
66,2021-11-02 08:19:43+00:00,Random tbtb pengen jadi driver syopifud😫
67,2021-11-02 08:09:50+00:00,"udah syopifud boba buat break makan siang malah lgsg ditarik visit :"") alamat balik"" dah cairrr"
68,2021-11-02 07:43:00+00:00,"@convomf seminggu cukup, kalo tiap hari bunda masak, kalo ga ya kadang buat syopifud tp masih cukup. ptm cuma sehari juga ga jajan."
69,2021-11-02 06:25:37+00:00,@FWBESS Aku nabungnya di syopifud kak
70,2021-11-02 04:34:53+00:00,"buka syopi mau liat syopifud malah scroll"" kolbuk😠"
71,2021-11-02 02:46:35+00:00,"Akun syopiku dibatasi grgr pake promo syopifud, gjls -_-"
72,2021-11-02 02:40:31+00:00,"gw laper...
makan apa y, pengen nge syopifud lagi miskin nii, abis jajan binder 😭"
73,2021-11-02 02:28:38+00:00,"@UPIfess wkt dine in sih jam 12an rame eui. jam 1an mulai agak lengang. aku keseringannya syopifud, soalnya gak smpe sejam duajam bgt nunggunya. 40-45 menitan lah, paling cpet wkt itu cma setengah jam"
74,2021-11-02 01:15:22+00:00,@gbyeworld6 rada ga penting ya 😭😭 masa mau jd babang syopifud
75,2021-11-02 01:14:54+00:00,Mimpi sore2 aku beli makan lewat syopifud trs pas udh dtg makananya yg nerima bapakku di depan rumah 🥺😿
76,2021-11-01 19:10:32+00:00,@Askrlfess pake diskon nge gofud/ syopifud murahh kok harusnya ga sampe segitu
77,2021-11-01 15:40:30+00:00,@mipanzuw mangattt pejuang syopifud 🤗
78,2021-11-01 14:33:16+00:00,cuy gw kalo beli makan biasanya di syopifud soalnya ada gratong😭
79,2021-11-01 14:11:59+00:00,pesen syopifud 3 menu yg dateng 2 menu doang asdsadsadkjashkj
80,2021-11-01 14:00:14+00:00,@biancaubree Pakai syopifud dong teh.
81,2021-11-01 13:14:59+00:00,Di kediri dah ada syopifud blm cah?
82,2021-11-01 11:51:41+00:00,"@UNSfess_ Iya kalo hujan kekgitu, syopifud ajaa"
83,2021-11-01 11:46:26+00:00,"@miak_ U mo beli di syopifud orient kah?

klo mau opsi pertama aja kak sambil blg ke abangnya nunggu agak redaan ngirimnya biar enak jd plastiknya ga basah kuyup w soalnya w klo order makanan pas ujan liat abangnya ujan2an ampe plastiknya basah kuyup, w makannya sambil sedih wkwkw"
84,2021-11-01 11:36:43+00:00,"@hurtinsides Hehehehe samaa, kalap bgt pas di Smrg sampe ga berasa untung ak di rumah gada syopifud😭😭😭"
85,2021-11-01 11:27:37+00:00,Wow wow woww... Syopifud udah ada di Kudus. ☺️☺️☺️
86,2021-11-01 10:58:33+00:00,@hileafs ih bener banget fi aku kalo pake syopifud suka nyasar abangnya atau dia lewat jalan yg ribet gitu keknya ngaco deh mapsnya pdhl kalo pesen grab/gofood ngga pernah nyasar trus lewat jalan yg biasa ku lewatin jg 😫
87,2021-11-01 10:00:19+00:00,"Fess Spicy Chicken Wontonnya yuk di order di laperisme. Ada di greb, gofud dan syopifud yaa. Dom Jog https://t.co/tTM0yfAY8r"
88,2021-11-01 08:04:26+00:00,@_dede syopifud
89,2021-11-01 07:59:11+00:00,"Mie Kota Kembang X Syopifud, Anda jadi penyelamat saya waktu ga punya duit dan pengen makan enak 🙏

Ayam nangking, bistik sapi, 1 es teh cuma 15k. Udah termasuk 2 nasi pula."
90,2021-11-01 07:41:01+00:00,Padahal laper banget tapi kalau hujan deres nggak tega mau order syopifud :(
91,2021-11-01 06:59:35+00:00,kesyan bapak syopifud aku lagi ujan hua hua hua
92,2021-11-01 05:21:49+00:00,"udah ngoceh bikin thread, tapi mamang syopifud makan siang aku belom sampe2 🥲
yha gpp sih tadi kata bapaknya masih ngantri huhuhu"
93,2021-11-01 04:38:00+00:00,"Migrasi ke syopifud, lumayan promonya 😂 https://t.co/jnuc4WBoIL"
94,2021-11-01 03:04:12+00:00,@RistaFuji @pinkawiz_art hahaha iyee baru engehh . kek jaket syopifud . jangan2 kak pinka lagi kospleyin syopifud 😆😆😆 bercandaa kak pinka . tapi entah knapa feel baju atau wadrobe oren itu memanjakan mata 😂😂😂
95,2021-11-01 03:03:03+00:00,@Amelwjyy @pinkawiz_art Oren oren kyk jaket syopifud
96,2021-11-01 02:25:23+00:00,Kiwwkiww seneng bgt syopifud dah masuk ke kota terpencil iniihh🤌 https://t.co/UmzO87Zxoz
97,2021-10-31 15:05:38+00:00,@asmaraIojka Gua baru tau masa syopifud bisa cod :’)
98,2021-10-31 14:57:55+00:00,"Helm nya syopifud, jaketnya greb, aplikasinya gojeg :)"
99,2021-10-31 13:22:30+00:00,Tumben amat nyari driver syopifud selama ini
100,2021-10-31 12:54:14+00:00,@jwisunfullchan Knp ga pake syopifud?  Cepet
101,2021-10-31 12:39:48+00:00,"@aduskaliah Itu syopifud ya
Dr shopeenya yg batalin?
Kok bisaa"
102,2021-10-31 12:17:53+00:00,syopifud lama banget keburu ketiduran🥺
103,2021-10-31 12:15:15+00:00,Nyekrol syopifud sampe batrene entek sik gak eruh arep maem opo
104,2021-10-31 12:00:50+00:00,Mon maap yuk bisa yuk setiap pesen syopifud selalu bikin jengkel sendiri ngasih tau alamatnya🥲🙏🏻
105,2021-10-31 11:40:30+00:00,@litelcikin Dom guekh gada syopifud anjirt
106,2021-10-31 09:04:36+00:00,kapan ya syopifud ada di dom gue
107,2021-10-31 05:55:40+00:00,@murahokuchan sama mas mas syopifud enak kli yh
108,2021-10-31 05:17:26+00:00,napa giliran pake syopifud dapetnya sial mulu wkwk
109,2021-10-31 03:02:00+00:00,Syopifud dah gada diskon 15rb lg huhuu
110,2021-10-31 02:54:36+00:00,"I'm trying to order some food on syopifud, tapi anjir ongkirnya mahal bgttt😭😭"
111,2021-10-31 01:32:51+00:00,@Andrajackson_ Wkwwk gua mah gabakal makan di tempat da mending order syopifud
112,2021-10-31 01:24:22+00:00,"semalem baru keinget belum makan seharian pas udah pesen minuman manis di syopifud. terus pagi ini keinget, ohiya kmrin jajan bakso tusuk wkwkwkwk gak jd gak makan seharian😂😂😂"
113,2021-10-30 23:52:23+00:00,"Pagi2 pesen syopifud pake syopipay, katanya drivernya bermasalah pembayarannya jdi disuruh bayar tunai lagi, udah gitu makanannya jatuh pula hadeuh"
114,2021-10-30 18:09:01+00:00,"gacoan sm syopifud blm ada. starbucks sama mekdi alhamdulillah ada😭 tp pengen bgt mah syopifud ya allah, pas di bandung gue kalap makanin semua yg ada karena murah bgt jadinya https://t.co/arZrd6stwc"
115,2021-10-30 18:07:55+00:00,"💭 Ya Allah kenapa di daerahku gaada mie gacoan, mekdi, syopifud sama starbak 😭🤣"
116,2021-10-30 15:30:53+00:00,"@terkalekale gue sempet berpikiran buat pesen samjin omuk lewat syopifud waktu itu, tapi ongkirnya 50rebu:”"
117,2021-10-30 14:53:02+00:00,@bayu_joo nonton badminton sambil jajan di syopifud wkwk
118,2021-10-30 14:16:10+00:00,"@livizkin Bukan bkpp, mesen syopifud sama gofood wkwkwk si abang nyame barengan"
119,2021-10-30 13:56:10+00:00,"@arkanadhifa Denger-denger di mekdi ada menu baru, ada di syopifud? :o"
120,2021-10-30 13:11:56+00:00,"baru mau checkout syopifud, eh ujan 😭"
121,2021-10-30 12:28:36+00:00,Abang syopifud nya gemes bgt🥺🥺🥺 https://t.co/sNLWZ3znQL
122,2021-10-30 11:01:37+00:00,"@newwiae Bener. Apalgi syopifud, diskonnya 70%. Gue yang lemah iman akhirnya tergoda terus-menerus. Bxhsnsjsjs 😩"
123,2021-10-30 10:44:44+00:00,"gimana ga tuman pesen syopifud??
2 porsi 16rebu, lebih murah drpd jajan warteg, lebih effortless juga, tinggal klik klik bobo nyampe. https://t.co/hT3l0MzkDb"
124,2021-10-30 09:40:55+00:00,Ni baso aci di syopifud ga ada yg 60% apa😔😔😔😔😔😔
125,2021-10-30 09:00:44+00:00,"ngikutin orang2, masih dlm 1 mall order syopifud https://t.co/XZ8Hxh9kIX"
126,2021-10-30 07:12:48+00:00,"Cobain pesen pk syopifud 😁😁
Klo butuhnya cuma sdikit ya bener muwraahh.."
127,2021-10-30 06:59:35+00:00,"@bertanyarl Ngga lucu sih lebih ke kesel.. Pas itu pernah syopifud nasi+kulit goreng gitu. Belinya yg paketan jadi didalemnya ada macem macem. Pas sampe ke aku di kotaknya cuma ada nasi sama kol goreng 🥲
Aku ga tau restonya yg lupa naro atu sengaja soalnya aku mesen pas udh mau tutup 🥲"
128,2021-10-30 06:04:59+00:00,"Syopifud
Gerabfud
Gofud
Repeat

Healing terosss pokonya. https://t.co/2kxBbLCCzG"
129,2021-10-30 05:15:17+00:00,aku harus segera belanja bulanan karna kalau tidak aku akan kembali ke diriku yang menghabiskan uwang di syopifud untuk memuaskan nafsu makan😌
130,2021-10-30 01:49:03+00:00,saran sego babat (kalo bisa +cumi) sg manteb &amp; ada di grebfud/syopifud -rek suwuunnn
131,2021-10-29 18:32:19+00:00,saran makanan di syopifud dong jam segini laper bgt -dips!
132,2021-10-29 15:06:10+00:00,"tadi ngescroll gojek grab ama syopifud ber jam jam sangking bingungnya mau makan apa ujung""nya telor rebus lagi🙃 BUKANNYA GAADA DOKU TAPI UDAH KEMALEMAN JAM MAKANKU DAH LEWAT SKSKSKSSK"
133,2021-10-29 14:57:47+00:00,syopifud menurut gue lumayan membantu si buat cari makan dengan diskon dan gratis ongkir nya.
134,2021-10-29 12:44:52+00:00,kebiasaan bgt buang2 waktu scroll syopifud gofud akhirnya gajadi beli 🙃
135,2021-10-29 12:36:07+00:00,syopifud alafyu 🥲 https://t.co/9urS9ZmUPt
136,2021-10-29 12:16:47+00:00,Ini abang2 syopifud gak ada kabarnya toh
137,2021-10-29 12:07:32+00:00,ngantuk bgt allllaaaaaah cepat datanggg @ syopifud
138,2021-10-29 09:43:23+00:00,@ovomaltein hah dimana grab/gojek/syopifud?
139,2021-10-29 09:10:52+00:00,"Terimakasih syopifud, terimakasih haus, mayan laaaa https://t.co/PdQU7sLeq7"
140,2021-10-29 09:00:49+00:00,Gak tqu bakalan hujan deres kasian abang syopifud nya 😭
141,2021-10-29 06:56:57+00:00,akhirnya setelah sekian lama ada syopifud
142,2021-10-29 03:31:33+00:00,sungguh menyenangkan sekali syopifud di jogja ini
143,2021-10-29 01:29:41+00:00,"Habis yoga pada pesen syopifud. Kata yang ga yoga, “Yoga tapi habis itu makan banyak, sama iuga bohong.”
Halo, ya kali yoga bikin kenyang. Yoga ga yoga ya tetep aja butuh makan."
144,2021-10-29 00:45:21+00:00,"@fakemevoyez Kegocek bgt aku, pesen gofud abangnya pake jaket syopifud wkwkwk"
145,2021-10-28 15:15:40+00:00,Syopifud memang penyelamat anak kost karena potongan harga dan ongkirnya 🙈
146,2021-10-28 12:41:26+00:00,dari kemarin nunggu @tokomenantea ada di syopifud akhirnya hari ini muncul jugakk dan langsung beli krn promonya lumayan bgt bagi anak kos kayak aku gini🤪 tapi sayang di menantea terdekat (seturan) kayaknya blom ada di syopifud :” https://t.co/aql4ucNiIm
147,2021-10-28 12:30:00+00:00,bli kuota sama syopifud https://t.co/15oedg52BP
148,2021-10-28 12:13:14+00:00,"ini abang syopifud kemane sih ah aku laper woy
di peta muter muter kaga pusing apa"
149,2021-10-28 12:10:31+00:00,ABANG SYOPIFUD CEPET SAMPE DONG
150,2021-10-28 11:03:22+00:00,"ngezoom foto renjun sampe lupa kalo beli maknan ahsjebsjsnsjkssbisns
aaaaaaaaaa maap pak syopifud😭😭😭😭"
151,2021-10-28 08:23:26+00:00,@PerswinaAllaili Aku ga pernah samsek belanja di syopi. Syopifud tu lebih murah ya mba?
152,2021-10-28 08:22:29+00:00,@_dxta Tapi msh lebih sering syopifud untuk yg eceran mah
