,Created_At,Tweets
66,2021-11-11 05:17:34+00:00,eh anjg napa ini syopifud nya gaada peomo😂
67,2021-11-11 05:07:03+00:00,makanan wajib kalo di sini. cumi telur asin 🤤 ini + nasgor omelette + bengbeng panas pake syopifud jadi 23rb tp ini gw gadapet bembengnya tp gpp sih soalnya beli itu biar nyampe minimal pembelian biar diskon :D https://t.co/aCmxLbeASr
68,2021-11-11 04:39:21+00:00,"Ni org nahan² jajan merch biar bisa nabung LAH MALAH BABLAS JAJAN DI SYOPIFUD

Dahlah"
69,2021-11-11 04:23:28+00:00,@jogmfs scroll syopifud
70,2021-11-11 03:24:03+00:00,Wkwkw gws orang2 yg order makanan lewat syopifud padahal masih segedung cuman beda lantai doang https://t.co/yupaxNLgef
71,2021-11-11 02:38:56+00:00,@jogmfs hujan nder coba syopifud
72,2021-11-11 02:29:22+00:00,11.11 saatnya menjelajahi syopifud gofud grabfud
73,2021-11-10 18:00:36+00:00,11.11 ku nge syopifud bubur ketan hitam
74,2021-11-10 15:40:45+00:00,"Gara gara lu gua jadi ikutan jajan di syopifud, Rae 😀👍🏾 https://t.co/bT22RCNUxR https://t.co/hPcZgzK6ot"
75,2021-11-10 15:16:26+00:00,"jooheon: punten, syopifud https://t.co/erpQYFRSuU"
76,2021-11-10 15:03:26+00:00,Diem dulu dong w lg fokus scroll syopifud makanan buat sahur @OfficialMonstaX
77,2021-11-10 14:54:53+00:00,"@Jowooshen Kabayang mun aya nu mantuna jiga johnny uhh geus pamer daa 🥲 “bu ieu mantu abdi tepangkeun” “alah meni kasep kieu orang mana kasep” ahh lieur weh pokokna
Tah asli, tapi teu boga duit oge bisa ngegas ngan nya teu bisa syopifud weh 😩"
78,2021-11-10 14:26:56+00:00,@rememorari Waduh brarti serangan syopifud ngaruh bgt ya.....
79,2021-11-10 14:21:30+00:00,"@alamortlaf biar dpt promo ga sih, syopifud bnyk promonya 😔"
80,2021-11-10 13:20:46+00:00,Semangat pak driver syopifud yang lagi ujan2 gini tetep nerima orderan 💕💕💕
81,2021-11-10 12:20:51+00:00,@jaemcityx aku mauuu makji mau syopifud&lt;3
82,2021-11-10 11:44:40+00:00,"@abiwn Iya itu misal kan dipukul rata per orderan ongkir 6ribuan, dan resto yg bayar parkir. Belum pengeluaran bensin, makan, rokok. Itu juga itungan 15x, soalnya kek aku aja skrg kalo libur kerja kadang on syopifud narik 11-12x tuh kerasa cape"
83,2021-11-10 11:25:28+00:00,ngidam mie ayam banget tapi dicancel sama babang syopifud 🥲
84,2021-11-10 10:59:04+00:00,"Krn takut nanti hujan lagi jd sengaja order syopifud dan drivernya sopan bgt, ga nunda waktu sholat juga~ semoga lancar rezekinya ya mas, sll diberikan kesehatan &amp; keselamatan 🙏🏻 aamiin https://t.co/NQXw7III72"
85,2021-11-10 10:58:31+00:00,"aku, setiap beli gacoan di syopifud https://t.co/BRyr4g6z1H"
86,2021-11-10 10:33:51+00:00,Me @ diskon syopifud https://t.co/pxOL0AQgly
87,2021-11-10 09:03:53+00:00,Menunggu abang syopifud...
88,2021-11-10 08:50:39+00:00,syopifud di lampung servicenya masih lama nggak ya? maksudnya deliverynya dll gitu
89,2021-11-10 08:46:56+00:00,"Guis disini ada yg dom Semarang, dan pake syopifud ngga? yg udh ga pake gofud/grab lagi. aku mau tanya tanyaa"
90,2021-11-10 08:46:47+00:00,"fess disini ada yg dom Semarang, dan pake syopifud ngga? yg udh ga pake gofud/grab lagi. aku mau tanya tanyaa"
91,2021-11-10 08:29:09+00:00,"Berhentilahh hujann anj, aku belum makan. Kasian aku dari tadi bolak balik buka menu syopifud :)"
92,2021-11-10 07:50:16+00:00,Pengin cilor tapi di syopifud sm gojek ga adaaa :(
93,2021-11-10 06:10:28+00:00,"Syopifud tuh mesti pinpoint lokasi sendiri apa ya.. alamatnya bener tapi suka salah pinpoint-nya haduh 😔 untung drivernya inisiatif chat WA tadi.
Kebiasaan pake ijo jadi lupa mulu sama ini"
94,2021-11-10 04:08:32+00:00,@fahrifaisaal Syopifud frey. Biasalah pengguna baru wkwkwk. Klik dulu link aku atuh meh didinya bisa pake voucher
95,2021-11-10 03:36:11+00:00,Buka syopi rencananya mau syopifud. Tp knp akhirnya jd checkout night cream 😮
96,2021-11-10 01:14:42+00:00,"crazy, baru pertama pake syopifud lgsg terlena dengan diskon dan gratis ongkir https://t.co/bBIgZtnIYZ"
97,2021-11-09 17:06:50+00:00,"@almiracalista8 @anstaDew @AbangojolBOTak Iya Syopifud lagi oke emang promonya. And langsung sampe depan rumah, ngeh rumahku yang mana karena drivernya baca Notes 👌🏽"
98,2021-11-09 15:40:12+00:00,"@convomf apsi ajg, di syopifud noh banyak promo, beli sendiri, jan kek org susah"
99,2021-11-09 15:34:26+00:00,agak panik freeong ga keapply ternyata belum ganti alamat habis ngirim syopifud temen
