,Created_At,Tweets
52,2021-11-07 05:54:58+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/AF4QFpwoZ7 https://t.co/k3lGiRUceC
53,2021-11-07 05:53:48+00:00,Hampir 3 jam bolak-balik buka aplikasi shopeefood-grabfood-gofood-repeat dan sampe skrg blm tau mau makan apa. :)
54,2021-11-07 05:51:28+00:00,@deJzxxx @shopeefood_id Padahal kalau driver ga respon bisa minta ganti driver loh kak aku pernah 20 menit driver ga gerak dichat ga bales juga aku hubungin cs minta ganti driver bisa
55,2021-11-07 05:49:54+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/BWrE0fSKBm
56,2021-11-07 05:47:57+00:00,kfc knp gak ada di shopeefood ya_-
57,2021-11-07 05:47:32+00:00,@deJzxxx @shopeefood_id NGAKAK WKWKW
58,2021-11-07 05:45:52+00:00,"Shopeefood membantu meringankan kebutuhan pangan, yang bisa di realokasikan ke arah sandang atau pencitraan"
59,2021-11-07 05:39:56+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/lE3rPnuCiW https://t.co/Jg4jjscnFp
60,2021-11-07 05:39:20+00:00,"Bahkan kemarin2 niatnya simpan duit di shopeepay biar enak jajan di kantor, lah dipake buat beli makan di shopeefood :"") ya abis dong"
61,2021-11-07 05:39:18+00:00,@deJzxxx @shopeefood_id Bisa bisa ketiduran anjim
62,2021-11-07 05:38:05+00:00,@deJzxxx @shopeefood_id parah bet anjir
63,2021-11-07 05:37:28+00:00,"Mari berhitung, berapa ya hasilnyaaaa... ada yang bisa tebak🤔😁
.
Yuk order Geprek Bensu, banyak banget promo yang bisa kamu nikmati loh🤩
.
Bisa datang ke outlet Geprek Bensu langsung atau order via Grabfood, Gofood, Shopeefood &amp; EatsbyTraveloka ya😉#geprekbensu #opp https://t.co/EQBBPtKvkK"
64,2021-11-07 05:35:46+00:00,@deJzxxx @shopeefood_id Ketiduran ga tuh🤣😭
65,2021-11-07 05:34:43+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/KHx7IjbfKf https://t.co/pl4paDk7dK
66,2021-11-07 05:33:33+00:00,Gimana nih? @shopeefood_id sejam loh kalaperan. https://t.co/zHXcSFtWUx
67,2021-11-07 05:33:23+00:00,"Kalo lagi di Surabaya, tiada hari tanpa Shopeefood 🪤"
68,2021-11-07 05:33:16+00:00,@papaojol Cing aslina kadang sok beli 2 pake promo shopeefood pas masih kerja di jl sumatra.
69,2021-11-07 05:32:13+00:00,"Cari di banner depan ""share&amp;makan gratis bareng teman di shopeefood"" fess https://t.co/Skk4yHwVNX"
70,2021-11-07 05:31:55+00:00,@FOOD_FESS Gofood worth it kalo gopay km memenuhi nder tp shopeefood juga lumayan sih diskonnya
71,2021-11-07 05:30:33+00:00,@FOOD_FESS di pulau jawa shopeefood diskon 50% potongannya berapa sih? di Palembang cuma 18rb potongannya.
72,2021-11-07 05:29:55+00:00,"@menfesssyg Signature cake, ada banyak rasa, 330k kalo di web atau beli langsung, 370 an di gofood, grabfood, shopeefood"
73,2021-11-07 05:29:23+00:00,Keknya shopeefood deh promo nya ada ya walaupun disini blm ada sih:' di gofood susah bgt dpt nya kesel https://t.co/mhqyFro83S
74,2021-11-07 05:28:22+00:00,"@FOOD_FESS Bakso Budeh Pur - Cilandak

GoFood @gojekindonesia
https://t.co/5foCeZSvN9

GrabFood @GrabID
https://t.co/fyRA6e4eaL

ShopeeFood @ShopeeID
https://t.co/PNe3RtzYGw

Banyak banget DISKON 😍"
75,2021-11-07 05:26:12+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/CoCu6PEVaY https://t.co/jIRtBCcwm1
76,2021-11-07 05:24:58+00:00,"shopeefood udah hampir 2jam ga dtg2🥴 ditanyaaa antre byk apa ga, ga dijwb-_ ngeselin bgt driver modelan gini😭 pdhl bisa bgt bilaaangg 'tunggu ya kakk antrenya emg banyaakk' lah ini gada kabar samsek. gbs dicancel juga"
77,2021-11-07 05:22:03+00:00,"sebabnya karena shopeefood dong, padahal promonya mereka yg nyediain 😰"
78,2021-11-07 05:19:16+00:00,"Ga jauh sebenernya lokasinya..
Tapi hoream ingkah alias mager.

Ingin chatime dan thai tea alhasil... Orderlah di shopeefood mumpung ada voucher. Mayan kan.. Jajan setadi cuma 8k dgn ongkir.
Tapi.. Bolehlah kasih tips biarpun lokasi dekat dan cuma dikit sih tipsnya.. 🙏 https://t.co/riotK8rAfg"
79,2021-11-07 05:16:17+00:00,@crimsoname pake shopeefood beb banyak potongannya
80,2021-11-07 05:15:52+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/lHxTdzrRDj https://t.co/FiksxHZcxy
81,2021-11-07 05:14:28+00:00,Makan Gratis Bareng Teman di ShopeeFood. Kosonggg https://t.co/kLsDNGz8tw https://t.co/c1vAPbetJz
82,2021-11-07 05:08:17+00:00,"Sebenernya grabfood n shopeefood potongan lewat voucher sama aja sih jatohnya kecuali emg lagi hari2 tertentu yg emg gede2an disknya. 
Grabfood min 40k disk 60% sampe dg 25k
Shopeefood disk 60% sampe 25k min belanja 40k jg + freeong 10k 

Mungkin krn sama2 kampeni Singapur🤷🏻"
83,2021-11-07 05:01:55+00:00,@evianafs ShopeeFood tanpa libur sebulan malah cuma 1.650.000 kak 😖
84,2021-11-07 05:01:40+00:00,Teruknya shopeefood 3 kali kena cancelled https://t.co/PITVHVMpGg
85,2021-11-07 05:01:31+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/H3PZRti3qE https://t.co/nkcPdelZX1
86,2021-11-07 04:59:00+00:00,@FFOODFESS warungku diskon 50% di shopeefood lho 😊
87,2021-11-07 04:56:59+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/YPdd9VqDgl https://t.co/A18MnLdMRF
88,2021-11-07 04:56:54+00:00,"@FOOD_FESS Shopeefood nderr, segini cuma 15k aja skuyylaaaa https://t.co/fhT8w2zFoQ"
89,2021-11-07 04:56:46+00:00,Bonus ShopeeFood sebulan aja gak nyampe segitu 🤧 https://t.co/do9Qp6VFEG
90,2021-11-07 04:56:34+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/Pd2Eu6Cysi https://t.co/1lGRVpjGHL
91,2021-11-07 04:54:31+00:00,"@ikramarki Yang—-

SPESIAL HARI INI! Beli ricebox apapun di Senja dapet FREE 1 ricebox lagi, sila order via GoFood/GrabFood/ShopeeFood (search : senjayummy) pake notes : Senja Bday. Khusus area Jkt dsk ya! https://t.co/u8Fmu0L2VU"
92,2021-11-07 04:48:14+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/U5RypGcayk https://t.co/uxkmSMDcUY
93,2021-11-07 04:47:25+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/31f91GCteY https://t.co/xNmgdkvI6n
94,2021-11-07 04:40:49+00:00,@bubukgrintea Nunggu ada promo di shopeefood aja :(
95,2021-11-07 04:35:27+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/Wb4wUDNz8J
96,2021-11-07 04:32:10+00:00,@shopeefood_id Seneng banget akhirnya ada shopee food juga di cirebon hihi
97,2021-11-07 04:29:55+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/IuVVDhwOgu https://t.co/7AzNzU3gRJ
98,2021-11-07 04:28:09+00:00,"Di Semarang udh bisa shopeefood, di Tegal kapan😭"
99,2021-11-07 04:27:02+00:00,"Siapa yang gak tergoda sama Geprek Bensu Sambal Embe ini 🥵🔥
.
Yuk order Geprek Bensu, banyak banget promo yang bisa kamu nikmati loh🤩
.
Bisa datang ke outlet Geprek Bensu langsung atau order via Grabfood, Gofood, Shopeefood &amp; EatsbyTraveloka ya😉
#geprekbensu #opp https://t.co/vL78A5QQ61"
100,2021-11-07 04:25:42+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/ozZeLIYuSM https://t.co/LlzjxDcSof
101,2021-11-07 04:24:55+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/ofmr0XOX6E https://t.co/P0JoH9lR27
102,2021-11-07 04:23:44+00:00,"@papaojol Setuju republik kebab yg big enak bangetttt, apalagi diskon shopeefood wkwkw mantap"
103,2021-11-07 04:22:36+00:00,Masalahnya dia gak ada di gofood/shopeefood/grabfood.
104,2021-11-07 04:21:44+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/wMaianZULm https://t.co/RB52NGFR7V
105,2021-11-07 04:12:40+00:00,@FOOD_FESS gofood sama shopeefood tergantung diskonnya gedean mana
106,2021-11-07 04:07:23+00:00,"Pilih Manisnya kombinasi Sweet Corn dengan 1 dessert pilihanmu di Menu Receh 1+1 cuma Rp18ribuan!

Bikin momen manis makin seru &amp; menang banyak!
Pesan Menu Receh 1+1 melalui Drive Thru McDonald’s terdekat atau McDelivery!

Menu tidak tersedia pada GrabFood, GoFood &amp; ShopeeFood https://t.co/QtueseUzwA"
107,2021-11-07 04:07:21+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/X7UFncL1ur https://t.co/3nzILdCnvH
108,2021-11-07 04:04:23+00:00,"@menglucubgt Yah Allah semoga rezeki anak kost, pengen minum Boba, lagi ada promo di shopeefood. dari 40k dapat diskon jadi 21k sudah sama ongkir, semoga rezeki. Amin https://t.co/KTOPiMPWkN"
109,2021-11-07 04:02:40+00:00,"@daisix05 Hai kak Daisix, waahhhhh utututu sayang juga, maaciw ya kak udah order ShopeeFood. semoga kamu slalu setia berbelanja di Shopee nic. Yuks meluncur ke postingan mimin  biar gak kelewatan info promo menarik yahh . Sehat selalu😊🧡 ^VS"
110,2021-11-07 03:51:51+00:00,"Guise bantuin masuk sini dong biar bisa di pake bareng bareng vouchernya 

Makan Gratis Bareng Teman di ShopeeFood https://t.co/ygmOggxrsd https://t.co/CthgyukaUN"
111,2021-11-07 03:48:39+00:00,"HALOHAAAA! 

Happy weekend nasabah lemak. Khusus hari minggu ini kita open lho, yuk pesan via gofood, grabfood atau shopeefood yuk 😋😋😋 https://t.co/3DFEhssd4m"
112,2021-11-07 03:39:15+00:00,"@andihiyat Exactly! Semangat terus!

SPESIAL HARI INI! Beli ricebox apapun di Senja dapet FREE 1 ricebox lagi, sila order via GoFood/GrabFood/ShopeeFood (search : senjayummy) pake notes : Senja Bday. Khusus area Jkt dsk ya! https://t.co/mPrEs9qtCF"
113,2021-11-07 03:38:15+00:00,Shopeefood lagi muraaaaaahhhh https://t.co/HLSqRWwvgz
114,2021-11-07 03:37:23+00:00,"@FOOD_FESS Bakso Budeh Pur - Cilandak

GoFood @gojekindonesia
https://t.co/5foCeZSvN9

GrabFood @GrabID
https://t.co/fyRA6e4eaL

ShopeeFood @ShopeeID
https://t.co/PNe3RtzYGw"
115,2021-11-07 03:33:16+00:00,"@FOOD_FESS shopeefood, buat beli makan 2x hemat banget soalnya 😭👍🏼"
116,2021-11-07 03:30:00+00:00,"Ini dia nih paket menu yang bisa kamu nikmati bareng temen atau keluarga. New Family Pack yang langsung bisa kamu order lewat delivery online kesayanganmu!
.
*S&amp;K berlaku.
*Berlaku hanya di aplikasi GoFood, GrabFood, dan ShopeeFood
.
#Promosolaria #Solaria #Solariaresto https://t.co/9HWZhRAot5"
117,2021-11-07 03:25:50+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/opMVOP9hQ0 https://t.co/gz0vOjDdmt
118,2021-11-07 03:25:38+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/tge4JVXlse https://t.co/AfjEqe8vGg
119,2021-11-07 03:15:51+00:00,"Hae... kami udah buka mulai jam 11.00-19.30 masih di jl.simpang cengger ayam 29.
Ada si simple, nasgor rempah. 19rb aja udah ples telor. Yuk order gofood/grabfood/shopeefood. Sopifud ada diskon+freeong. Jangan ragu2. Ladubkan! Min makasih ya @infomalang #pasarmingguinfomalang https://t.co/HcdGn5Ka53"
120,2021-11-07 03:13:14+00:00,"@FOOD_FESS Gofood sama grabfood, soalnya shopeefood jarang promo di domku"
121,2021-11-07 03:12:18+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/nXEIAwyblY
122,2021-11-07 03:09:38+00:00,"💸 2k 💸

yg mau bisa dm / https://t.co/BwkcaRHCyp

t. jual voucher diskon ShopeeFood
#zonauang #zonajajan https://t.co/R9hID1piCF"
123,2021-11-07 03:08:40+00:00,"Bawalah seluruh grabfood, gofood, shopeefood itu ke dalam rumah pester.
Malevincent 3:10

ps2"
124,2021-11-07 03:07:01+00:00,@FOOD_FESS Shopeefood blm ada di kotaku
125,2021-11-07 03:06:22+00:00,"@FOOD_FESS tergantung promonya, tapi kalau sendiri enak shopeefood, kalau rame2 enak grabfood sama gofood, kalau tanggal cantik enakan grabfood"
126,2021-11-07 03:04:48+00:00,@FOOD_FESS yg promonya paling gede wkwkwkwk tp kalo buat sendiri biasanya shopeefood kalo rame2 bisa gofood apa grabfood
127,2021-11-07 02:59:50+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/8bLwkK9Nn4
128,2021-11-07 02:57:44+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/krHvztERav https://t.co/22EKaynRJS
129,2021-11-07 02:57:41+00:00,"@pacaryunoh @RacunBelanja Kemarin langsung ada sih diaku, jadi masuk shopeefood tuh ada tulisannya gitu"
130,2021-11-07 02:53:43+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/0bAgE4Fdjt
131,2021-11-07 02:53:31+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/ouqpyKIJWA https://t.co/bid9MCooYg
132,2021-11-07 02:53:22+00:00,"@LUNERPW @jmn95ssi bahas shopeefood, pamer makan, nenen dan [sebagian teks menghilang]"
133,2021-11-07 02:50:28+00:00,Gimana mau masak kalo gofood shopeefood diskon mulu 🤭 sampe ayam ud dichiller balik lagi ke freezer
134,2021-11-07 02:47:40+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/LDJbozGQQv https://t.co/EGct24Hl7E
135,2021-11-07 02:44:27+00:00,HAHAHAH Mau top up buat shopeefood tp tiba tiba ingat suara doi 😅
136,2021-11-07 02:40:24+00:00,"@thaitea_123 Shopee, ada order baru dari shopeefood"
137,2021-11-07 02:40:23+00:00,Magelang udah ada shopeefood waaahhhh
138,2021-11-07 02:39:14+00:00,"Ngechat kalo gak minta tf ya minta beliin dulu shopeefood, bgst punya tmn, tapi w susah nolak"
139,2021-11-07 02:32:51+00:00,"hadeh, ada promo shopeefood tapi aku sudh kenyang duluan"
140,2021-11-07 02:28:24+00:00,"@intanorii Masha Allah 😍😍😍

Btw, SPESIAL HARI INI! Beli ricebox apapun di Senja dapet FREE 1 ricebox lagi, sila order via GoFood/GrabFood/ShopeeFood (search : senjayummy) pake notes : Senja Bday. Khusus area Jkt dsk ya! https://t.co/x2fQCcQF0Z"
141,2021-11-07 02:27:53+00:00,"@ghastpiracy :( 

Btw, SPESIAL HARI INI! Beli ricebox apapun di Senja dapet FREE 1 ricebox lagi, sila order via GoFood/GrabFood/ShopeeFood (search : senjayummy) pake notes : Senja Bday. Khusus area Jkt dsk ya! https://t.co/xztnNDdNCy"
142,2021-11-07 02:27:10+00:00,"@mahdinosaur Semoga dijauhkan dari hal-hal nggak baik deh 😮‍💨😮‍💨😮‍💨

SPESIAL HARI INI! Beli ricebox apapun di Senja dapet FREE 1 ricebox lagi, sila order via GoFood/GrabFood/ShopeeFood (search : senjayummy) pake notes : Senja Bday. Khusus area Jkt dsk ya! https://t.co/bG8uaUzjDg"
143,2021-11-07 02:26:00+00:00,@RacunBelanja minn ado voc buat pengguna baru shopeefood gaa yaa?
144,2021-11-07 02:17:53+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/0bAgE4Fdjt
145,2021-11-07 02:17:22+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/kZQ0HUshP9
146,2021-11-07 02:13:34+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/YSCzeBOwDZ https://t.co/1dWG2QrToF
147,2021-11-07 02:13:17+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/YSCzeBOwDZ https://t.co/QDM24GP609
148,2021-11-07 01:52:58+00:00,"Ni napa di malang berjamur shopeefood yaa 🤣, malah ada yg kolep seragam gojek bag barangnya shopeefood njirr wkwkw"
149,2021-11-07 01:52:51+00:00,"voucher shopee gratis ongkir min 0 udah sold ya, terimakasih🙏🏻

tapi tenang aja masih ada voucher gofood diskon 30%, goride dan gocar, voucher gratis ongkir shopeefood juga ada loh, bisa langsung dm aku ya

#zonauang #zonajajan #zonabu"
150,2021-11-07 01:46:09+00:00,"Pahlawan ❤ Laswi ❤ Antapani ❤ Pratista ❤ Cukang Kawung 

Semua ready di Gofood, Grabfood &amp; ShopeeFood https://t.co/QVBKLvsjup"
151,2021-11-07 01:43:30+00:00,"#diskon #shopeefood #shopee yg mau nih tgl join

Makan Gratis Bareng Teman di ShopeeFood https://t.co/8LnUaX2Lrq https://t.co/NhMlOL6O5h"
152,2021-11-07 01:32:39+00:00,"Promo....
Hanya di Ni Boba BRAWIJAYA - MOJOKERTO
Silahkan cek di :
#GrabFood #GoFood #ShopeeFood

#1111BigDeals #ShopeePay #shopeeID
#PromoShopee #PromoShopeePay #InfoPromo
#ShopeeFood
#KirimTandaSayang
#GrabYourGifts
#Makathon
#GrabFoodMulai10rb
#GoFoodinAja
#Gojek11Tahun https://t.co/VE3h6Cqhij"
153,2021-11-07 01:28:31+00:00,Makan Gratis Bareng Teman di ShopeeFood #Shopeetanam https://t.co/Ncn008557E https://t.co/hG7cIvdnQT
154,2021-11-07 01:27:34+00:00,@cabangpurnamaa @FOODFESS2 Kok bs seh pk shopeefood disc ny ampe gede gitu 😟
155,2021-11-07 01:24:05+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/YcvYXDq3jS https://t.co/UOfJDyGQyj
156,2021-11-07 01:21:24+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/cO6itSwqY3 https://t.co/tflqfOaxPY
157,2021-11-07 01:20:58+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/AJnkTCjEiY https://t.co/1qBmdtG6az
158,2021-11-07 01:18:47+00:00,"Shopee tanam sirbal

Makan Gratis Bareng Teman di ShopeeFood https://t.co/EERFOplSRc https://t.co/fD6PMTp2wS"
159,2021-11-07 01:14:26+00:00,"Makan Gratis Bareng Teman di ShopeeFood https://t.co/wUrH5umDe7

MASIH BANYAK https://t.co/u7MKs8RYmv"
160,2021-11-07 01:08:53+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/OSsrArtFVA
161,2021-11-07 01:06:22+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/W6GTthuZ2i https://t.co/FrcdPKHcnR
162,2021-11-07 01:03:53+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/Gs79c2EIaz https://t.co/p1uFxQvyfF
163,2021-11-07 01:02:49+00:00,"@Gojek_Malang_ assalamualaikum selamat pagi lur, monggo yang mau join shopeefood ngalam raya, bisa langsung daftar ke : 
https://t.co/IR318ZD8UV https://t.co/42ykITugm2"
164,2021-11-07 01:02:22+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/aZztaE9pDn https://t.co/PR9KpY0Dqo
165,2021-11-07 01:01:05+00:00,"Baru sadar gara2 pake shopeefood, alamat utamanya jadi poliklinik, ya kali siapa yang nerimaaaa 😔"
166,2021-11-07 00:56:56+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/XHeHtDt0xp https://t.co/2CXaZMjNmu
167,2021-11-07 00:52:40+00:00,@woukld udh pernah ngerasain pke shopeefood blom 🤭
168,2021-11-07 00:51:26+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/PbnZWcln5f https://t.co/CuL7U93Hpm
169,2021-11-07 00:49:10+00:00,Makan Gratis Bareng Teman di ShopeeFood https://t.co/iyvBLOhB4m https://t.co/hz53zBJT0M
