,Created_At,Tweets
10,2021-10-28 06:20:20+00:00,Makasih gofood dan shopeefood berkat kalian mulutku jadi lebih berwarna
11,2021-10-28 06:20:20+00:00,"shopeefood orang kok diskonnya banyak bgt, punya gue dikit"
12,2021-10-28 06:09:38+00:00,@darjofess @gofoodindonesia @GrabID @shopeefood_id SAPAPUN POKONYA ADA PROMO WKWKW GAS
13,2021-10-28 06:07:09+00:00,"@tuyulbucin mau buat jajan shopeefood yeyyy

@nangningnengg ikutt"
14,2021-10-28 06:05:52+00:00,"Sdf! Disuruh punya 1 akun Choose your fighter lur!!!
- @gofoodindonesia 
- @GrabID 
- @shopeefood_id"
15,2021-10-28 06:01:57+00:00,"mangkokku
~khusus delivery gofood, grabfood dan shopeefood https://t.co/5aES3adEZL"
16,2021-10-28 05:59:44+00:00,rumahku jauh darimana mana jadinya kalau gojek / shopeefood ongkirnya banyak banget hampir 50k???????
17,2021-10-28 05:55:01+00:00,"over betul rider shopeefood ni, dia suruh aku cancel sbb kedai tu non-halal ha kira okayla baik la en tp shopeefood tu takleh cancel sesukahati, kena call dorg dulu pastu dia call aku byk kali nak tanya dah ke belum eh babi kau tunggu jelaa kejap lg dorg cancel kan la eh dia ni"
18,2021-10-28 05:53:27+00:00,@gandiikurniawan @shopeefood_id Hoo salah yaaah.... Udah explore makanan apa lagi di habitat semula wkwk
19,2021-10-28 05:49:29+00:00,"Jdi kn gua beli shopeefood yh nah gua gk tau si tokok makanan nya tuh dimana, terus waktu udh ngeklik pesen kaget bgt woe kok dwket bgt😂😂😂malu bgt waktu ngambil makanan nya😭😭😭pasti si mang grab nya mikir ""ni anak mageran bgt dh"" https://t.co/EwRE5tQCDQ"
20,2021-10-28 05:42:04+00:00,@oIsuckss cek shopeefood/gofood km mau minum apa nanti kirim ke dm billnya
21,2021-10-28 05:37:25+00:00,"@euisbeling13 @TheTheMithh @armanikhsan_ yok bisa yok menang GA , mayan buat lunasin atribut shopeefood"
22,2021-10-28 05:36:13+00:00,@armanikhsan_  bismillah buat lunasin atribut shopeefood https://t.co/FlHjq2PN9C
23,2021-10-28 05:34:49+00:00,"@andarastella disaya gak ada tapi, tetep milih shopeefood karena semua yang pake pasti dapet"
24,2021-10-28 05:22:50+00:00,mie gacoan di shopeefood ada ga si?
25,2021-10-28 05:18:15+00:00,"gue udah order shopeefood, eh pas keluar kamar taunya masih ada ayam 🤡🤡🤡"
26,2021-10-28 05:14:56+00:00,"GOJEK GOFOOD, SHOPEE SHOPEEFOOD susah driver di Cimahi, ada yang ngalamin juga? @shopeefood_id @gofoodindonesia @gojekindonesia @ShopeeID"
27,2021-10-28 05:09:02+00:00,anjay tempat gua udh ada shopeefood :))
28,2021-10-28 05:07:32+00:00,ShopeeFood tidak tersedia di kota anda😒 https://t.co/oMkWmQdTKX
29,2021-10-28 05:04:46+00:00,Kenapa sih gak pada mau di ajakain shopeefood kan biar lebih murah😩
30,2021-10-28 05:02:38+00:00,"YUKKKK SUDAH OPEN! ❤️❤️❤️

Maaf ya agak telat. Nasabah lemak yang belum makan siang langsung yuk meluncur ke gofood grabfood atau shopeefood yukkk 👏🏼👏🏼👏🏼"
31,2021-10-28 04:54:50+00:00,"@JualanBIL #Testijualanbil

Lagi penasaran dan BM ama menu terbarunya mekdi, tapi ga punya voucher diskon mekdi. Untung nemu yang jualan jasa shopeefood 😍 https://t.co/HEEUEBp8pm"
32,2021-10-28 04:50:42+00:00,Sekarang lebih prefer pesan makanan lewat shopeefood drp gofood
33,2021-10-28 04:36:24+00:00,"@xhizuku iyak, lagi pesen shopeefood ini. Nau kaga ada kelas hari ini?"
34,2021-10-28 04:34:14+00:00,"kenapa sihhh shopee harus pake admin fee skrg, malah ada shopeefood juga"
35,2021-10-28 04:24:12+00:00,"@ShopeeCare Kak gmn akun saya masi terblokir ini murni kesalahan shopeefood nya duh akun star seller saya jadi kebanned gmn nasib orderan dan uang saya yang belum dicairkan, jumlah nya ga sedikit nih"
36,2021-10-28 04:23:55+00:00,"@ShopeeCare Kak gmn akun saya masi terblokir ini murni kesalahan shopeefood nya duh akun star seller saya jadi kebanned gmn nasib orderan dan uang saya yang belum dicairkan, jumlah nya ga sedikit nih"
37,2021-10-28 04:23:36+00:00,"@ShopeeCare Kak gmn akun saya masi terblokir ini murni kesalahan shopeefood nya duh akun star seller saya jadi kebanned gmn nasib orderan dan uang saya yang belum dicairkan, jumlah nya ga sedikit nih"
38,2021-10-28 04:23:12+00:00,"@ShopeeCare @xyziiie_0n Kak gmn akun saya masi terblokir ini murni kesalahan shopeefood nya duh akun star seller saya jadi kebanned gmn nasib orderan dan uang saya yang belum dicairkan, jumlah nya ga sedikit nih"
39,2021-10-28 04:15:00+00:00,@ningrumswft Beralih ke shopeefood coba
40,2021-10-28 04:11:01+00:00,@REVEURDESOI @bladesummer PROMO APA.. aduh coba dulu deh apa promo gak ya shopeefood
41,2021-10-28 04:07:40+00:00,Baru tau di shopiee gue ada shopeefood
42,2021-10-28 04:07:22+00:00,@anuugra geprek bensu lagi promo deh kayaknya di shopeefood
43,2021-10-28 04:01:47+00:00,Monggo #gojek #GrabFood #shopeefood https://t.co/v29M6akGV7
44,2021-10-28 04:00:27+00:00,"Daripada penasaran, mending pesan sekarang yuk di McDonald’s terdekatmu! Bisa juga pesan di GoFood, GrabFood dan juga ShopeeFood."
45,2021-10-28 04:00:01+00:00,"Makanan Korea di Cupbop udah MURAH + PROMO LAGI😍😍

Di bulan Oktober ini Cupbop ada promo di Shopeefood nih!
Tunggu apa lagi, yuk langsung order 
#Koreanfood #makanankorea #koreanfoodviral #Cupbopindonesia https://t.co/6okPhdK6AL"
46,2021-10-28 03:59:42+00:00,@RacunBelanja Shopeefood udh ngga ada ya mincun
47,2021-10-28 03:58:40+00:00,@ashechu silakan pesan pake gojek/grab/shopeefood terdekat di kota anda😂😂😂😂😂
48,2021-10-28 03:53:20+00:00,@RacunBelanja Diskon shopeefood yang 100% udh gaada ya min?
49,2021-10-28 03:49:35+00:00,@cheese_nah @jembermfs shopeefood sih nder
50,2021-10-28 03:43:00+00:00,@hyslaw Shopeefood gk ada menu anivnya xiboba wkwkw
51,2021-10-28 03:40:56+00:00,@soelshapir_blue mending shopeefood itu 3 bisa kurang dari 30rb
52,2021-10-28 03:36:40+00:00,@RacunBelanja Shopeefood dah ga ada ya min
53,2021-10-28 03:32:26+00:00,"@KediriFess lah, shopeepay kan e-money. shopeefood blm ada"
54,2021-10-28 03:29:25+00:00,"@Lisaa445011584 @ShopeeCare Saya dibilang gara2 ada indikasi pelanggaran shopeefood padahal cuma pake itu akun shopeefood 3x gmn coba buyer shopeefood nipu? Aneh kan. Ini sy udah report sama telpon ada 5x lebih tetep aja gabisa login mana ada uang saya banyak disana, apa perlu lapor penipuan apa gmn ya ini"
55,2021-10-28 03:24:48+00:00,"@KediriFess Shoppepay mah e-money, kalo shopeefood blm ada dikdr"
56,2021-10-28 03:18:04+00:00,"Promo 11.11 ShopeePay Big Deals!!

Sampai tanggal 12 November, banyak promo dan keseruan #ShopeePay1111 kayak LATE NIGHT DEALS RP11, CASHBACK 100%, sampai PAKET VOUCHER SHOPEEFOOD RP1! 

Jangan sampai ketinggalan yaa!

#ShopeePay1111 #1111BigDeals #ShopeePay #ShopeeID https://t.co/NkzSPLkKNs"
57,2021-10-28 03:11:51+00:00,Cah shopeepay / shopeefood udh ready blm di Kediri?
58,2021-10-28 03:11:19+00:00,btw kemarin liat mba mba di tl order shopeefood terus discnya banyak bgt omegas
59,2021-10-28 03:10:07+00:00,"@shopeefood_id  ini kenapa :(
Padahal di jabodetabek, mau order makanan padahal🙄🥲 https://t.co/iBoF86i7Vc"
60,2021-10-28 02:59:56+00:00,baru tau magelang jg udh ada shopeefood heheh...
61,2021-10-28 02:55:47+00:00,"BEAR BOBBA LOWOKWARU / BLIMBING

Boba Double Salted Caramel  15K #BigCup22oz
50% Disc #ShopeeFood #GrabFood #GoFood

https://t.co/6fplAdGVlD

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#BobaMalang
#KopiMalang 
#EsTehMalang
#MojitoMalang
#Grab
#GoJek
#Shopee https://t.co/sUgkRPT0Bh"
62,2021-10-28 02:52:43+00:00,"PROMO DISKON &amp; ONGKIR....
KUOTA TERBATAS.....
HANYA Di........Ni Boba BRAWIJAYA 

PROMO ShopeeFood :
DISKON 30% &amp; FREE ONGKIR ( 29 Okt 2021 )
Link ShopeeFood :
https://t.co/1odhxhNv7E

PROMO GrabFood :
DISKON Rp 13.000,- &amp; DISKON ONGKIR s/d 
Rp 9.000,- ( 21-24 Okt 2021 ) https://t.co/JhMd7rWTVy"
63,2021-10-28 02:13:41+00:00,@RacunBelanja Shopeefood jg bisa ya min?
64,2021-10-28 02:12:33+00:00,@RacunBelanja Kalo pake shopeefood atau gofood masih dapet promo nya ngga min
65,2021-10-28 02:11:44+00:00,"SELAMAT HARI SUMPAH PEMUDA #sumpahpemuda28october2021
Makan Bareng Keluarga Lebih Asyik Di Bebek Salero,
Kuy... pesan sekarang juga
Yuks.. Order sekarang melalui :
》https://t.co/66eiiVTjui
》@grabfoodid
》@gofoodindonesia
》@shopeefood_id
》@travelokaeats https://t.co/zMXxNjVVjX"
66,2021-10-28 02:06:13+00:00,mahasiswa hidupnya ditopang oleh shopeefood
67,2021-10-28 02:00:12+00:00,"Bismillah
Yuk Ah ☎

Instagram :
https://t.co/DR4Si2UDz1 | https://t.co/Go9lzd9pBU

YouTube :
https://t.co/qOfttdsX2U | https://t.co/PKUmU0eJHS

#culinarybasta1975 #basotahusiomay #gofood #grabfood #shopeefood #kuliner #ragamphotograph #engagement #event #prewedding #wedding https://t.co/oSd7TWIGyB"
68,2021-10-28 01:57:13+00:00,Driver shopeefood banyakkan anak muda yy
69,2021-10-28 01:55:05+00:00,@RacunBelanja Di shopeefood ikutan promo enggak ya min ?
70,2021-10-28 01:53:56+00:00,@RacunBelanja Daerahku tiap diskon pasti gojek sama shopeefood dinonaktifkan 😭😭
71,2021-10-28 01:41:53+00:00,"Shopeefood uda masuk mojokertooo
Huhuhu senangnya"
72,2021-10-28 01:41:32+00:00,shopeefood kenape? terus gue kalo bukan di jabodetabek dimana? kwangya? 🙄 https://t.co/sF0ctS7H6p
73,2021-10-28 01:25:43+00:00,Shopeefood kl bayar tip nya via spay bisa ga ya??
74,2021-10-28 01:22:26+00:00,shopeefood penyelemat tanggal tua🧡
75,2021-10-28 00:42:53+00:00,emg shopeefood terperhatian buat sarapan hari ini👍
76,2021-10-28 00:42:40+00:00,Nak beli starbucks guna shopeefood berbaloi sikit. Rm20 boleh dapat 2items.
77,2021-10-28 00:27:58+00:00,"@ShopeeID BELANJA DI SMS
 #SelaludiShopeeMantulSale
 #BelanjaMantuldiShopee
 #HariGajianIngatShopee

MIMIN AKU MAU CERITA YA, KEMAREN AKU SM DOI PUTUS, TRS AKU NGIRIM DIA SHOPEEFOOD LEWAT HP AKU DIKIRIM KE ALAMAT DIA, ALHAMDULILLAH WAALLAHU AKBAR FINALLY BALIKAN 😭😭😭"
78,2021-10-27 23:46:29+00:00,@undipmenfess kalo sendiri shopeefood aja
79,2021-10-27 22:59:04+00:00,"pulang-galau-badmood-nangis-diem-shopeefood-makan-happy-ngantuk.
skrg mo tdr annyong"
80,2021-10-27 22:47:53+00:00,ad org tida tahu kalo voucher shopeefood diskonnya ga ngotak dan mmilih mngatakan sy boros gbisa ngatur uang kadang sy mrasa ksihan sm dya tp ydahla muk ngoming sampe berbusa tida akan mempan soalny orgnya tida paham bhs manusya
81,2021-10-27 20:31:57+00:00,ga juga nyatanya shopeefood tiap hari lancar jaya🙂👍
82,2021-10-27 19:26:08+00:00,@hamtaro______ Udah gitu belinya pake promo shopeefood 😭
83,2021-10-27 19:05:09+00:00,@lilbemofan Btw Itu foto lama tadi ngeshare cuma buat space 😭🙏🏻 iya shopeefood tuh diskonnya mantap banget beneran
84,2021-10-27 18:44:03+00:00,"Yang lagi laper malam2 gini, bisa langsung order di bento box pakben. Diskon 100% untuk pelanggan baru di shopee food. #promo100k #shopeefood #bentoboxpakben #pakben #bento #laper #grabfood #gofood https://t.co/3EuXZJdkWe"
85,2021-10-27 18:27:55+00:00,"kesel bat ih order shopeefood error , grabfood error
keknya semesta tidak mendukungku untung makan jam segini :"""""")"
86,2021-10-27 17:53:22+00:00,Shopeefood bikin aku khilaf hari ini yaAllah🥲
87,2021-10-27 17:17:25+00:00,paket nyasar gara gara alamat shopeefood beda emang pr asu
88,2021-10-27 17:15:10+00:00,"@shopeefood_id hallo min, selamat malam dari saya salah satu mitra kurir daerah Bandung. Sebelumnya terimakasih untuk perjuangannya dalam mengembangkan progres aplikasi ini. Saya ingin memberikan saran untuk kawan-kawan IT..."
89,2021-10-27 17:09:39+00:00,mesen shopeefood jam segini mas nya udah sarungan 😭👍
90,2021-10-27 16:53:40+00:00,Sigoblok mesek shopeefood trs ketiduran😭mau sujud minta maap didepan drivernya sumpah😭
91,2021-10-27 16:53:22+00:00,Mulai berlebihan nih jajan mulu semenjak ada shopeefood.. Saatnya kembali disiplin diet makan n diet keluar duit 😅😅
92,2021-10-27 16:44:47+00:00,"@alkanashit Done, mau saldo aja kak buat beli makan di shopeefood semoga rejeki
Selamat ulang tahun sehat terus ya 😊"
93,2021-10-27 16:43:28+00:00,@foodbase_ Top up dari shopeefood nder. Promo tiap hari hehe
94,2021-10-27 16:42:37+00:00,"@convomf hitung pemasukan uang dan pengeluaran. uang itu cepet habis, jadi harus banget dicatet biar tau rinciannya. tahan nafsu, kalo mau makan biasain makan makanan rumah yang dimasak ibu, jangan beli gofood/shopeefood karena menurut gue mahal mahal (kecuali naspad, warteg, dll)"
95,2021-10-27 16:42:16+00:00,"Belum tadi siang order yoshinoya yg diskon 100rb dr gopay 🥲 udah miskin tambah miskiin…
Terimakasih kepada shopeefood dan gofood kalian telah membuat saya bangkrut di akhir bulan ini 🥲"
96,2021-10-27 16:41:11+00:00,@ngalamfess Budget 600. Sing kudune seminggu jebul dadi 10 dino. Akhire mok nak kostan dan shopeefood bendino. Nah niate mok pindah turu mbek mangan karo mikirke kondisi sing onok
97,2021-10-27 16:36:36+00:00,Dr tgl 25 w jajan di shopeefood pdhl lg akhir bulan tp jajan mulu ini semua grgr tergiur diskon gedenya shopeefood🥲🥲
98,2021-10-27 16:35:45+00:00,@DRandrenaa Aku ge ih mau sate ayam eweuh wkwk nyari di grab hese banyaknya sate padang 😩 mau shopeefood gaada pisan
99,2021-10-27 16:21:12+00:00,"Akhirnya karna bingung, ak cari di shopeefood bika ambon, bner2 ga dibuat2. Ini search history ku dan yg paling atas adalah bika ambon holland bakery, dia jual per slice juga https://t.co/GAeY0b9MW7"
100,2021-10-27 16:16:30+00:00,"@sbyfess hari ini. dari pagi udh ke dokter bwt ambil resep dokter yg ktinggalan, trs plg” lgsng cari bubur sktr 20k an, trs siang cr penyetan 30k sm pcr, trss pulang beli cemilan kek papeda gt? 10rb wkwk, trs beli jajan di alfa 50an, trs sore-malem shopeefood 4x skitar 100rban"
101,2021-10-27 16:04:42+00:00,syankkk bgt mg shopeefood jam segini masih beroperasi🤩 https://t.co/onMfDDAxIC
102,2021-10-27 15:28:04+00:00,@ShopeeID bismillah semoga rezeky suami buat narik shopeefood #KejutanRabuDariMimin~ #KejutanRabuDariMimin~
103,2021-10-27 15:26:25+00:00,"@ShopeeID bismillah semoga rezeky suami buat narik shopeefood #KejutanRabuDariMimin~
bismillah semoga rezeky suami buat narik shopeefood #KejutanRabuDariMimin~
bismillah semoga rezeky suami buat narik shopeefood #KejutanRabuDariMimin~"
104,2021-10-27 15:25:27+00:00,"@AREAJULID Numpang ya kak🙏
Haii.. Kamu yg di bekasi, pesan makanan di @masgitel yuk. Ada aneka ricebowl &amp; snack yummy dgn harga terjangkau dan promo lho.
Cek aplikasi gofood,grabfood, shopeefood &amp; travelokaeats kalian dan pilih menunya ya
👇
https://t.co/daNCL5vB55
🍚🍚🙏 https://t.co/c485SBee2F"
105,2021-10-27 15:25:25+00:00,"Pagi itu, kita janjian jam 10. Tp aku udah bilang kalau datengnya agak telat karena sarapanku jg datengnya telat (mesen shopeefood waktu itu 🤣). Dia mengiyakan. Ya udah, aku nyampe sekitar jam set11.

Dia udah di Gambir dari jam 9an 🙂

Katanya, ""gapapa. Gua suka nunggu."""
106,2021-10-27 15:22:46+00:00,"@sinisukaanthony Numpang ya kak🙏
Haii.. Kamu yg di bekasi, pesan makanan di @masgitel yuk. Ada aneka ricebowl &amp; snack yummy dgn harga terjangkau dan promo lho.
Cek aplikasi gofood,grabfood, shopeefood &amp; travelokaeats kalian dan pilih menunya ya
👇
https://t.co/daNCL5vB55
🍚🍚🙏 https://t.co/b10iXAtuFz"
107,2021-10-27 15:08:47+00:00,"Lu pernah gak sih mikir kalo misalnya kita lagi pesen makanan atau minuman lewat aplikasi seperti gofood, grabfood atau shopeefood itu kadang para driver juga kepingin apa yang kita pesen, Belum lagi yang sudah berkeluarga pasti keinget sama anak istri di rumah."
108,2021-10-27 14:44:48+00:00,"@unnesmenfess "".....2 layer dalam 1 porsi"" = per sisi.
Klo dipikir secara logika nih 6 rb mana dpt roti sekotak apalagi nmbah selai.
Biar gak penasaran coba cek harga di gofood/grabfood/ shopeefood wkwkwk"
109,2021-10-27 14:41:01+00:00,Lebih mahal di shopeefood :) https://t.co/RunWW8pJT0
110,2021-10-27 14:40:54+00:00,gemes shopeefood udah keliaran di jalan pwt 🥰
111,2021-10-27 14:40:36+00:00,@lesyeeuxderiri Daerah mana ituu:( aku dpt makan 6k kalo pk shopeefood hahah
112,2021-10-27 14:39:22+00:00,@sukabgtcaramel @ShopeeID @shopeefood_id iya kan estimasinya ada sejam sndri pdhl dket heran
113,2021-10-27 14:37:13+00:00,ini mas mas shopeefood ilang semua anjir pesen kaga dapet2
114,2021-10-27 14:36:17+00:00,ini driver shopeefood pada kemanaaa aku lapar🥲
115,2021-10-27 14:32:40+00:00,"Salut bgt sm abang shopeefood gue barusan, padahal gue beli makan pake voucher dan totalnya cuma 7rb trs gue minta pesen satu menu manual krn di apknya gabisa tp pas sampe dia bilang ""udah mbak gausah cuma 3rb"" like whattt? Baik banget gila tp gue tetep bayar dan gue lebihin kok."
116,2021-10-27 14:30:51+00:00,Akhirnya berhasil pesen makan stlh percobaan berkali2 di gofood sama shopeefood ga dpt driver mulu :))mana gue lg pms lg sensi hadehh pgn gw lempar semua org
117,2021-10-27 14:30:01+00:00,aku cinta shopeefood
118,2021-10-27 14:27:09+00:00,"ShopeeFood nih
Detil banget kasih suspend. https://t.co/SyQmiTpu7I"
119,2021-10-27 14:23:07+00:00,mas-mas shopeefood wa nya diblokir mama gegara ngechat pakek pppppp kocaq
120,2021-10-27 14:19:29+00:00,"Driver shopeefood pada kemana sih, dari tadi mau pesen makan gagal dpt driver mulu 😌 @shopeefood_id https://t.co/VARbt516JA"
121,2021-10-27 14:17:07+00:00,"@deiyael Mjb, Kak! Sekarang ShopeeFood udah ada di Sukabumi, lho! Kakak udah bisa mesen makanan, juga minuman di tempat yg bertanda ShopeeFood contohnya di Segeurr Cibaraja, Kak:)"
122,2021-10-27 14:16:45+00:00,Baru tau di magelang udah ada shopeefood
123,2021-10-27 14:14:24+00:00,@sukabgtcaramel @ShopeeID @shopeefood_id barangkali bisa bantu @Gasrank
124,2021-10-27 14:13:09+00:00,"lagi error ya min ??? Udh 5 kali pesen tapi ga dapet driver terus, sayang vouchernya nih wkwkwk @shopeefood_id"
125,2021-10-27 14:12:46+00:00,Pwt udah ada shopeefood? UWAW
126,2021-10-27 14:12:13+00:00,@aninditaKP anak mgl cant relate. trimo dipameri promo shopeefood tiap hr🙄
127,2021-10-27 14:11:05+00:00,"Laper trs order makanan via @shopeefood_id tapi udah berkali kali terus terusan statusnya mencari driver sampe restonya tutup. Kesal, emosi dan makin laper.
Dah lah 🙂"
128,2021-10-27 14:03:46+00:00,"@_dxta benefitnya grtis ongkir khusus oengguna shopeepay, cashback (kdg) sama shopeefood voucherny rata2 pake shopeepay"
129,2021-10-27 14:01:31+00:00,@YudistiraWigan1 Shopeefood gratis ongkir wkwk
130,2021-10-27 13:59:58+00:00,driver shopeefood pd kmn plsss gue laper banget uda 3x order dicancel mulu gegara g dpt2 drivernya
131,2021-10-27 13:57:00+00:00,"Ini shopeefood error apa gimana, udh 5x ngebatalin gegara ga dapet driver mulu. Lafeeeeer😭"
132,2021-10-27 13:56:59+00:00,"Kaya nya gaji dari ngebantai titan kecil deh mangkanya lanjut ngojek online
#ojol #ojekonline #ShopeeFood #aot #AttackOnTitan #ShingekiNoKyojin #SNK #anime #wibu #wibubaubawang https://t.co/gmGNJ9yU1Y"
133,2021-10-27 13:55:53+00:00,"Susah bgt nyari driver shopeefood, dari jam 6 sampe skrng ga dapet² :"") siapapun.. send me bola ubi please.. https://t.co/RWSoudwd6z"
134,2021-10-27 13:53:36+00:00,"Tuhan Yesus baik bangettt lagi pgn bgt makan bubur krn gaenak perut pesen shopeefood,gofood susah dpt driver krn ujan
akhirnya berdoa singkat dan berserah kalo gadapet gue nyari makan keluar
Eh galama dpt driver dan deket sama merchantnya pdahal biasanya klo ujan suka jauhh 🥺"
135,2021-10-27 13:52:57+00:00,driver shopeefood pada kmn woyyy laper niii
136,2021-10-27 13:51:46+00:00,@NoorEzatty_ Ooo maybe x banyak lagi la tu area mu. Baru lagi kei shopeefood ni.
137,2021-10-27 13:49:45+00:00,"@bdngfess FYI. Semua driver online baik grab, gojek, maxim, shopeefood kalo beres hujan mah mayoritas engga onbid, makanya setiap beres hujan mau pesen layanan mereka semua pasti bakal susah banget karena demand nya tinggi supply nya engga ada."
138,2021-10-27 13:48:43+00:00,"plissss laper bgt ini driver shopeefood pada kemana, udh 4x order mencari driver mulu 🥲"
139,2021-10-27 13:44:15+00:00,"Euy driver shopeefood teh pada kemana, aku laper pisan meni gadapet driver wae daritadi"
140,2021-10-27 13:42:04+00:00,"ini shopeefood drivernya pada ngilang ato gimana ya, daritadi mencari driver mulu,,,,"
141,2021-10-27 13:41:26+00:00,@ShopeeID @baekkuu04_ Kak terus kalo mau komplain penjual shopeefood gimana nih saya kena tipu makanan. Kesel 😔
142,2021-10-27 13:37:06+00:00,Khilaf bgt si sm shopeefood;(
143,2021-10-27 13:36:13+00:00,shopeefood ini drivernya pada ngilang apa ya
144,2021-10-27 13:33:38+00:00,halo ada yg bisa pesenin shopeefood ga ya?😬 mau mintol dongg😭
145,2021-10-27 13:32:13+00:00,Ini @shopeefood_id lagi kenapa ya? Gue laper ni :(
146,2021-10-27 13:31:46+00:00,"Apa bgt ya aing nyari makan via gofood driver unavailable semua, pas pake shopeefood salah isi saldo 3x ke gopay semua

Capek.."
147,2021-10-27 13:31:25+00:00,Psen shopeefood. Gua bilang Ama abangnya jgn buru buru karna lg ujan. Beneran ngga buru-buru. Udah sejem kelaperan gua wkwkwk. Padahal gua repeat order sekali lg ditoko yg sama trnyata lebih cepet yg kedua wkwkwk https://t.co/JuWB2LosgH
148,2021-10-27 13:27:39+00:00,Dan disini tidak ada gofood / grabfood / shopeefood
149,2021-10-27 13:27:21+00:00,"Sejam lebih nyecroll grabfood gofood shopeefood, akhirnya pilihannya nasi padang juga"
150,2021-10-27 13:24:31+00:00,Bisa bisanya gaada duit tp mesen shopeefood mulu👍
151,2021-10-27 13:23:52+00:00,"@bertanyarl Numpang ya kak🙏
Haii.. Kamu yg di bekasi, pesan makanan di @masgitel yuk. Ada aneka ricebowl &amp; snack yummy dgn harga terjangkau dan promo lho.
Cek aplikasi gofood,grabfood, shopeefood &amp; travelokaeats kalian dan pilih menunya ya
👇
https://t.co/daNCL5vB55
🍚🍚🙏 https://t.co/Ff5iywVt64"
152,2021-10-27 13:20:16+00:00,hi kalo beli makan di circlek di shopeefood tuh udah diangetin blm sih
153,2021-10-27 13:20:04+00:00,pgn nangis shopeefood gadapet driver +shopeepay error udh gaada saldo lg malah kaya gini trs mana lama kembaliin saldonyaaa https://t.co/xwjzibUyBb
154,2021-10-27 13:16:46+00:00,"Perasaan gua doang apa gimana
Dari tadi order @shopeefood_id ga diambil, udh 2 kali nyoba tetep jugaa
Padahal ga ujan"
155,2021-10-27 13:15:00+00:00,Oyi ada yg kerja jadi driver shopeefood nggak? Mau nanya2 dong. Thx
156,2021-10-27 13:12:19+00:00,"@putrimamining Podo, berkat siapa lagi aku bisa membeli kebab besar harga 9k kalau bukan shopeefood 🙂👍🏻"
157,2021-10-27 13:09:10+00:00,"@heiyowwwww Baik kak, maaf atas kendalanya, bisa mimin infoin. saat ini ShopeeFood bisa digunakan di beberapa kota lainnya. Namun, ga perlu khawatir karena Shopee terus memperluas jangkauan ShopeeFood. Mohon utk menunggu hingga fitur tersebut tersedia di aplikasi kmu. Stay safe :) ^FQ"
158,2021-10-27 13:08:54+00:00,"@ShopeeCare Kak akun jualan star seller saya tiba2 terblokir pas saya lapor katanya gara indikasi pelanggaran shopeefood padahal saya baru pake shopeefood itu 3x pake akun itu, masalhnya itu akun jualan banyak order dan uang yg belum dicairkan😭 sy udah lapor cs ny4x cm disuruh tunggu mulu😭 https://t.co/bA80Jk7ISu"
