,Created_At,Tweets
26,2021-10-23 04:07:55+00:00,b'BEAR BOBBA LOWOKWARU\n\nCinnamon Roll Macchiato 18K #BigCup22oz\n50% Disc #ShopeeFood #GrabFood #GoFood\n\n\xf0\x9f\x8c\x90 https://t.co/6fplAdGVlD\n\n#InfoKulinerMalang\n#LaporLaper\n#KulinerHitsMalang\n#MalangCulinary\n#MalangKuliner\n#BobaMalang\n#KopiMalang \n#EsTehMalang\n#MojitoMalang\n#Grab\n#GoJek\n#BTS https://t.co/kvnyQpieh8'
27,2021-10-23 04:02:26+00:00,b'kok mcd di shopeefood ga ada menu butter caramel'
28,2021-10-23 03:55:16+00:00,b'di ShopeeFood aja\n*Ayam Gacor - Menteng Atas* https://t.co/cuPipXNGbG'
29,2021-10-23 03:54:34+00:00,b'di ShopeeFood aja\n*Ayam Gacor - Menteng Atas* @ Ayam Gacor Menteng Atas https://t.co/3hpmFsEVcY'
30,2021-10-23 03:52:34+00:00,"b'Setelah 40 menit bolak-balik shopee, grab, gofood buat nyari diskonan ya akhirnya ke ShopeeFood aja pesen nasi paddington'"
31,2021-10-23 03:50:05+00:00,b'Siapa yg cita citanya namatin game shopeefood'
32,2021-10-23 03:46:17+00:00,"b'@merapi_uncover kayane wes klarifikasi kuwi mas2 e cen kurir shopeefood sing hobby ne mendaki, mung cari sensasi'"
33,2021-10-23 03:42:24+00:00,b'haii! aku jg ada voucher shopeefood nihh~\nfee 2k-5k (tergantung voucher yg dipakai yaaa)\n\nyg minat bisa langsung dm yaa^^\njangan lupa mention setelah dm yap #zonauang #zonaba #zonaBU #Zonajajan https://t.co/OyRJ8Iyxmq'
34,2021-10-23 03:41:23+00:00,"b'HAPPY WEEKEND NASABAH LEMAK TERSAYANG \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\n\nBiar weekend nya makin enak, mending rebahan di rumah sambil pesen @nasgortiarbah kemayoran \xf0\x9f\x98\x8b\xf0\x9f\x98\x8b\xf0\x9f\x98\x8b\n\nGofood \xe2\x9c\x85\nGrabfood \xe2\x9c\x85\nShopeefood \xe2\x9c\x85'"
35,2021-10-23 03:40:55+00:00,"b'@kalonginsomnia shopeefood aja lebih asik, cman martabak ga jual jam segini disini huhu adanya malem'"
36,2021-10-23 03:33:58+00:00,"b'hampura neng ieu mah akang can bisa ngalongok bari mawa bengbeng sa dus\ntop sakintal, komo martabak spesial mah\n\n#ngebid #shopeefood https://t.co/tpkduDeOiv'"
37,2021-10-23 03:27:21+00:00,b'@RacunBelanja semenjak ada shopeefood gojek grab gw unins ckck pengen beli ini mager banget install gojek lagi ckck'
38,2021-10-23 03:20:05+00:00,b'Kembali ke scroll scroll gofood grabfood shopeefood aja terus tapi ndak mood makan. \n\nGitu terus sampe nanti sore.'
39,2021-10-23 02:52:13+00:00,b'Seberapa gak gunanya kegiatan lo dihari weekend?\nGue scroll shopeefood berjam-jam tp gak ada yg di checkout'
40,2021-10-23 02:34:42+00:00,"b'andai aku nagita slavina, mo pesen shopeefood pasti ga nunggu voucher promo dulu\xf0\x9f\xa4\xa3'"
41,2021-10-23 02:30:19+00:00,b'Bj takde coffee ke aduh kena game dgn ShopeeFood'
42,2021-10-23 02:25:45+00:00,b'pesanan @shopeefood_id  gak datang uang hilang lah dan pesanan gak datang. \n\nlalu cs @ShopeeID menyerah dan minta email sebagai prosedur yang saya sudah hapal banget. \n\nDrivernya? \nkeberatan... duitnya gak mau dibalikin. \nyang penting dia dapat feenya.'
43,2021-10-23 02:23:15+00:00,"b'pesanan yang kedua @shopeefood_id  pagi-pagi ini driver klik sudah di resto. apa yang terjadi setelah stgh jam nunggu? driver chat baru nemu toko, tokonya tutup...\n\nWHAT T---\n\nMinta saya batalin? ya gak bisa. saya chat cs @ShopeeID  LAMA BANGET PROSEDURNYA....\nAKHIRNYA APA?'"
44,2021-10-23 01:59:37+00:00,b'Baru kenal aja udah minta dikirimin ShopeeFood. Dasar mental pengemis! \xf0\x9f\x98\x92\xf0\x9f\x99\x83'
45,2021-10-23 01:45:48+00:00,b'BEAR BOBBA LOWOKWARU\n\nBoba Brown Sugar 13K #BigCup22oz\n50% Disc #ShopeeFood #GrabFood #GoFood\n\n\xf0\x9f\x8c\x90https://t.co/6fplAdGVlD\n\n#InfoKulinerMalang\n#LaporLaper\n#KulinerHitsMalang\n#MalangCulinary\n#MalangKuliner\n#BobaMalang\n#KopiMalang \n#EsTehMalang\n#MojitoMalang\n#Grab\n#GoJek\n#Shopee\n#BTS https://t.co/AHDAMR3pFL'
46,2021-10-23 01:29:29+00:00,"b'@uchiha201 Buka di google, ""cara daftar jadi shopeefood driver""'"
47,2021-10-23 01:28:34+00:00,"b'@nnirwansyah Buka aja google, ""cara daftar shopeefood driver""'"
48,2021-10-23 01:24:16+00:00,b'[Askrl] rata2 penghasilan driver shopeefood berapa ya sehari'
49,2021-10-23 01:23:50+00:00,b'Jog rata2 penghasilan driver shopeefood berapa ya sehari'
50,2021-10-23 00:54:12+00:00,"b'Jiakh, shopeefood dah ada akhirnya'"
51,2021-10-23 00:11:31+00:00,"b'Nasib baik Erna kabo tentang ShopeeFood. Setidaknya boleh klaim penghantaran percuma, jadi aku cuma bayar harga makanan jelah. Kalau takdo baucer, aku rela makan makanan kafe.'"
52,2021-10-23 00:09:50+00:00,b'Jangan lupa Klaim Vocher ShopeeFood km \xf0\x9f\x98\x97\n\nhttps://t.co/tCA2ilgUvH'
53,2021-10-22 22:55:59+00:00,"b'lunas ya, dicoba aja kalo bisa ya rejeki kalo ga bisa ya shopeefood aja\xf0\x9f\x98\x82\xe2\x9c\x8c https://t.co/aQxkPD0Jze'"
54,2021-10-22 21:10:15+00:00,"b'Shopeefood parah sih ini emang, baru kali ini beli mekdi harganya turun jauh dari harga aslinya'"
55,2021-10-22 21:08:29+00:00,"b'Rencana kirim makanan pake shopeefood, eh ketiduran :(\nAstagaaa antara mo ngakak sm gaenak kan janji mo pesenin makan. Bisa2 nya ketidurannn wkwk \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
56,2021-10-22 20:05:35+00:00,"b'@jogmfs Order shopeefood warmindo elephant nder, aku lgi ngalong disini, kali aja nyantol, mayan bantu tutup poin'"
57,2021-10-22 19:24:49+00:00,b'@uniquerls @sicutgeulis @shopeefood_id Bakal ada di bulan november / desember kak ditunggu aja'
58,2021-10-22 18:56:39+00:00,b'ada voucher shopeefood juga\ndisc 50% max 18k \ndisc 30% max 18k\nudah sama vc gratis ongkirnya\nfee 5k ya btw soalnya 2 vc yg dipake\nvc shopeefood \n#zonauang #zonajajan #zonaba https://t.co/UPUv5ZNT1G'
59,2021-10-22 17:09:33+00:00,"b'Apaka warung q harus kaya gini? \xf0\x9f\x98\x82 \nUdah nebak orderan pake nama cust krna driver pake jas gojek, ternyata dia ambil orderan shopeefood https://t.co/eMQ1D0fn8K'"
60,2021-10-22 17:03:08+00:00,b'@deakrn_ @sbyfess Ndang dibuka shopeefood e wes awe awe\nScroll sejam sek trs keturon \xf0\x9f\x91\x8d'
61,2021-10-22 16:57:05+00:00,"b'@ShopeeID @ShopeeCare hoee admin, ini kenapa deh kok akun aku tiba tiba dibatasi??? Padahal terakhir cuma pesen shopeefood. Gimanaaa nih bisa balik gaaa????'"
62,2021-10-22 16:42:25+00:00,b'@orenjigurin Akhirnya pake shopeefood\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f'
63,2021-10-22 16:19:06+00:00,b'Terimakasih kepada bapak gofood grabfood shopeefood yang selalu menyelamatkan malam hariku rispekkk'
64,2021-10-22 16:16:42+00:00,b'Gofood gue drtd magrib ga dapet2 driver. Apa udah beralih ke shopeefood semua ya'
65,2021-10-22 15:55:17+00:00,"b'@DikiPamuji @shopeefood_id Isi atuh,,, ginjal masih lengkap kan?\xf0\x9f\x98\xad'"
66,2021-10-22 15:47:54+00:00,b'@hahh_ai @shopeefood_id Ga pernah punya saldo shpepay\xf0\x9f\x98\xad'
67,2021-10-22 15:45:27+00:00,"b'@DikiPamuji @shopeefood_id Bisa, tapi yg promo\xc2\xb2 gt kebanyakan pke shopeepay'"
68,2021-10-22 15:02:09+00:00,"b'Tadi siang pas lb tbtb ditelp bolakbalik dari shopeefood, karena no nya ga kukenal jadi ga ku angkat ealah ternyata dikirimin maksi tbtb wkwk gemes banget\xf0\x9f\xa4\xa3\nPantes kemarin tbtb nanya kantor ku yg belah mana, alibi nanya bandara segala si kampret\xf0\x9f\xa4\xa3 ada aja idenya:) https://t.co/pa7Zn56urr'"
69,2021-10-22 14:56:56+00:00,"b'#DriverStory \nIseng2 daftar aplikasi belanja makanan secara online alias #Shopeefood. \nLupa daftar sejak kapan. Sepertinya waktu daftar merchant #ShopeeFood juga, sejak Juli dan baru dipanggil kmrn 10/10\nBayar untuk jaket, helm dan tas 450k'"
70,2021-10-22 14:44:07+00:00,"b'How can it happen, pesen shopeefood dan ternyata drivernya temen sendiri. Untung mesennya bukan buat diri sendiri :)'"
71,2021-10-22 14:31:26+00:00,b'langit bisakah kau turunkan 100 perak agar aku bisa makan karena aku order shopeefood totalnya 24.500 saldoku 24.427 terima kasih langit'
72,2021-10-22 14:28:35+00:00,b'Yang bikin males jajan via shopeefood tuh karena banyak biaya ga terduganya. Belum include uang parkir driver dan tips https://t.co/I4ICO0pKHu'
73,2021-10-22 14:20:09+00:00,b'@tanyaindeca lagi asik banget yee shopeefood'
74,2021-10-22 14:15:40+00:00,"b'Driver shopeefood sampe udah hafal harus nganter kemana""nya \xf0\x9f\xa4\xa3\n\nTiap hari jajan temu orang"" Yg itu itu juga\xf0\x9f\xa4\xa3\n\nTidur ah besok lembur lagi\n\nSiapa tau bangun"" Jadi 2T lebih 300\xf0\x9f\xa4\xa3\n\nBabay\xe2\x9d\xa4 https://t.co/hGOO06BHKn'"
75,2021-10-22 14:15:18+00:00,b'Suka iri sama orang yang bisa grabfood gofood atau shopeefood lihat lah betapa jauhnya rumah aku dari kota\xf0\x9f\xa5\xb2 https://t.co/Ye1lGykO5i'
76,2021-10-22 14:14:17+00:00,b'Hampir aja shopeefood salad lalu tiba-tiba inget tadi siang udah chatime \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad pulang kerja sampai rumah ada croissant 1 box isi 9 juga udah disikat 3 \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad laper mulu ih heran'
77,2021-10-22 14:01:46+00:00,b'@vidi2791 Mayan sih tp tadi emang laper terus sekalian beli 2 biar dapet potongan shopeefood wkwkwk'
78,2021-10-22 14:00:11+00:00,"b'yg mau dibeli pulsa, knp malah jd pesen shopeefood...'"
79,2021-10-22 13:57:17+00:00,"b'Ya allah w bercita2 bawa keluarga liburan ke bali, tapi pesen makan aja mikirnya setengah mati\xf0\x9f\xa5\xb4 bandingin harga grabfood,shopeefood ama gofood ampe puyeng\xf0\x9f\xa5\xb2'"
80,2021-10-22 13:45:30+00:00,b'Dapat order piktif \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2 #ShopeeFood https://t.co/HBspUNQ8UN'
81,2021-10-22 13:42:04+00:00,"b'Share &amp; Tag promo ini ke teman-temanmu yuk. Berlaku untuk Dine In, Take Away, Drive Thru serta Delivery atau bisa juga pesan di GrabFood, GoFood dan ShopeeFood ya McD\xe2\x80\x99ers! \xf0\x9f\x98\x81'"
82,2021-10-22 13:29:55+00:00,b'SATGAS SHOPEE... SATUAN GARPU SENDOK... \n#shopeefood\n#ojol\n#nyopee\n#food https://t.co/JoOUo3jcMA'
83,2021-10-22 12:59:57+00:00,b'Shopeefood sekarang naik sepeda uyy \xf0\x9f\xa4\xa3\xe2\x9c\x8c https://t.co/GPAV6HQD78'
84,2021-10-22 12:55:34+00:00,b'beli apa ya di shopeefood'
85,2021-10-22 12:50:48+00:00,b'parenting guide by shopeefood no acapkali dan ita itu https://t.co/HTamXA0vxI'
86,2021-10-22 12:47:41+00:00,b'Kenap kalo tiap order shopeefood drivernya gemes gini \xf0\x9f\x98\x8a sehat terus mbaknya yaa https://t.co/XrdocWWUrq'
87,2021-10-22 12:46:54+00:00,b'@acut11x @deyyins88 Lucu banget ah\xe2\x80\xa6sistemnya belom sempurna kali tuh\xe2\x80\xa6 emang sih aku nya budak shopeefood banget'
88,2021-10-22 12:40:28+00:00,"b'Serem gaksi kalo doa lu dikabulin instantly? Jadi gue habis pesen di shopeefood. Terus gak lama kemudian tiba2 ujan deres dan posisi abangnya udah otw. Terus gue berdoa, ngucapin berkali-kali ujanya stop dulu. Kasian abangnya \xf0\x9f\x98\xad ntar kalo abangnya udah baling, boleh ujan lagi'"
89,2021-10-22 12:30:57+00:00,b'@vynenitsuga @deyyins88 EHHH IYA SAMAA AKU JG GRGR PK PROMO SHOPEEFOOD WKWKWKWK'
90,2021-10-22 12:25:27+00:00,b'@acut11x @vynenitsuga @ShopeeCare pelanggarannya karena pake promo shopeefood? Lah aneh bgt guna nya promo bisa di klik apa dong kalau ternyata waktu makai bikin akun kebatasi'
91,2021-10-22 12:20:21+00:00,b'pak shopeefood sampean kok lucu\xf0\x9f\xa4\xa3 https://t.co/nIKLywI7rb'
92,2021-10-22 12:17:12+00:00,"b'Jog\n\nMas mbak, ada yg driver shopeefood? aku mau tanya"", kalau boleh like atau rep nanti ku ketuk dm, terimakasih.'"
93,2021-10-22 12:16:10+00:00,"b'5. Ayam bakar paijo\n\nini ayam bakarnya enakkkk, bumbunya meresap smpe ketulang, sambelnya jg enakkkk, lembut ayamnya dan potongannya gede2 harganya cm 18rb, bisa gofud shopeefood dan grabfood.'"
94,2021-10-22 12:16:01+00:00,b'Belum aktif sih tapi gilak iam proud of myself!! Keren bgt pake jaket oren begini???? Bahkan ibuku bangga anaknya jadi driver shopeefood\xf0\x9f\x98\x9d\xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/kexwQkawhY'
95,2021-10-22 12:13:21+00:00,b'@darjofess Gofood shopeefood seng biasanya tak pke grabfood pelit ambek aku diskone gk enak'
96,2021-10-22 12:13:20+00:00,"b'@thiirwall akun gue dibatasi jadi ga bisa login, tadi nelfon cs nyaa katanya ada pelanggaran promo shopeefood? gatau gue jg bingung padahal baru jg pake kemaren... ga paham :/'"
97,2021-10-22 12:09:24+00:00,b'@shopeefood_id gimana mau nunggu abang shopeefood kalo belom gajian xixixii'
98,2021-10-22 12:03:30+00:00,b'Abis order shopeefood buat ortu trus mau order makan buat diri sendiri karena belom makan dari siang abis kerja eh begini sosad @ShopeeID @ShopeeCare https://t.co/gDPcOhf02D'
99,2021-10-22 12:02:17+00:00,"b'@kertas_angin @ShopeeID @shopeefood_id Trus kelanjutannya gimana kak?:( aku baru minggu2 ini kena order fiktif, ud call cs nya tp belibet , cht di app udh, dm udah tp ga ada titik temu'"
100,2021-10-22 11:58:55+00:00,b'Emg ada ya bapak bapak namanya Emma? Heran ih tiap jajan di shopeefood gue dipanggil pak mulu \xf0\x9f\x98\xad\xf0\x9f\x98\xa9'
101,2021-10-22 11:55:40+00:00,"b'Nasi Goreng Tiga De Nok - Palmerah sekarang ada di ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/WnLvfcwVNg https://t.co/CStux6fluk'"
102,2021-10-22 11:53:23+00:00,b'ajarin gimana cara make shopeefood'
103,2021-10-22 11:52:47+00:00,"b'taunya karna shopeefood?? gue baru bgt pake sekali padahal...\xf0\x9f\xa5\xb2 wkwk ya udah gak lagi lagi dh,, https://t.co/dUbw7LBk73'"
104,2021-10-22 11:51:05+00:00,"b'@ShopeeID @shopeefood_id Permisii, ini kalo pesenannya yg dateng salah gimana yaaa?'"
105,2021-10-22 11:50:23+00:00,b'@aireinhyunjin korban shopeefood nih pastiii'
106,2021-10-22 11:47:59+00:00,b'Info: Pesan Anter Kuliner via ShopeeFood untuk Surabaya Sekitarnya \xf0\x9f\x92\x9f\xf0\x9f\x98\x8a\xf0\x9f\x91\x8d\n\n*PROMO KULINER* \n@bebekmenetas_\ncc @shopeefood_id @ShopeeCare @ShopeeID \n\xf0\x9f\x93\x8dBuka jam: 8 pagi - 3 sore (online setiap Senin-Sabtu)\nKlik\xf0\x9f\x91\x87\nhttps://t.co/tVEdVnlgv1 \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbcthanks \n#bebekmenetas #bebekmenetassurabaya https://t.co/Gs4EuDRvKS'
107,2021-10-22 11:37:47+00:00,b'pengn shopeefood tp kgk ada duit shshhs'
108,2021-10-22 11:26:44+00:00,"b'Mesenin shopeefood ke temen. Pas liat drivernya kok namanya engga asing, tapi karena fotonya engga bisa kezoom jadinya biasa aja.\nPas selesai mesen dan mau ngasi ulasan, aku bisa liat foto drivernya, ternyata dia temen aku pas masih kecil. Auto ngasi tip lebih ke dianya \xf0\x9f\xa5\xba'"
109,2021-10-22 11:25:24+00:00,"b'@RediPriyanto Hai kak, maaf banget yaa. bisa diinfokan ke mimin melalui DM pendaftaran yang kaka maksud apakah sebagai driver atau merchant shopeefood? Met malam\xf0\x9f\x99\x8f ^VI'"
110,2021-10-22 11:17:50+00:00,"b'Pesen shopeefood yg nganter ternyata bapaknya yg dulu jual mainan pas aku sd, sampe sekarang beliau masih hafal loh \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
111,2021-10-22 11:08:54+00:00,b'Btw kalo aku blng shopeefood berarti saldo ku emng adnya dishopee\xf0\x9f\x98\xad . Atu kalo ku blng grabfood baru di ovo. Kalo gaad dishopeedod yah aku ga bs belikan ok\xf0\x9f\xa5\xb0'
112,2021-10-22 11:04:58+00:00,"b'@ShopeeCare @shopeefood_id w gatau sistemnya ini gimana, ini udah ke sekian kali w nemu driver yang lamaaaaaaaa bgt proses pesanan w, dr posisi awal ga gerak samsek, dichat ga dibalas, di call ga diangkat. Mau cancel ga bisa, nunggu gerak menuju resto bisa sampe 1 jam'"
113,2021-10-22 10:53:59+00:00,b'@kwonfirehosh Td aku mau pake buat shopeefood gak bisa bisa masa'
114,2021-10-22 10:47:02+00:00,b'Terasai jua makan pake shopeefood \xf0\x9f\x91\x80\xf0\x9f\x98\xad https://t.co/84lsKPS2nX'
115,2021-10-22 10:35:52+00:00,"b'Kak Nagita Slavina aja udah borong Cupbop! \nKamu kapan nih order Cupbopnya? \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nBagi kamu yang lagi craving makanan Korea, yuk langsung order di Grabfood, ShopeeFood, atau Gofood  ya\xf0\x9f\x98\x86\xf0\x9f\x91\x8d https://t.co/9Kq5nPe2rO'"
116,2021-10-22 10:30:23+00:00,b'@jeyyyhobiii Daerahky ga bisa shopeefood'
117,2021-10-22 10:14:02+00:00,"b'Senengg banget dehh \xf0\x9f\xa5\xb0 Soalnya shopeepay_id balik lagi dengan promo ShopeePay Serba Rp10, Flash Sale Rp1, dan ShopeeFood Diskon 75%!! Kapan lagi ga sih belanja makan enak akhir bulan?? Ada genkisushiindonesia, soursallycoid, auntieannesid, dan masih banyak lagi!! https://t.co/DvsC8mofc2'"
118,2021-10-22 10:10:02+00:00,b'Kalian ad yg mo jajan shopeefood ?'
119,2021-10-22 09:57:10+00:00,"b'Guis yuk order pangsit goreng spesial \xf0\x9f\x98\x8d\n\nYang mau order langsung DM ke @cemilan_kenyang\nTersedia di Gofood/Grabfood/ShopeeFood\nCek Instagram \xe2\x80\x9cmacronis_food\xe2\x80\x9d \n\nDom Malang, Jatim. https://t.co/rDGqzH7N1p'"
120,2021-10-22 09:52:01+00:00,"b'Yuk nyemil crospy dulu nih sore sore\xf0\x9f\x98\x81\xf0\x9f\x98\x8b\n.\nJangan lupa langsung order ya\xf0\x9f\x98\x89\n.\nOjek Online Kita Stby untuk kamu biar banyak diskon\nGofood , Grabfood, ShopeeFood ,Traveloka Eats https://t.co/bhIftAUywp'"
121,2021-10-22 09:50:32+00:00,b'@shopeefood_id kapan hadir di jatinangor sumedang ya?'
122,2021-10-22 09:50:07+00:00,b'YA ALLAH KNP DI PWT GK ADA SHOPEEFOOD /mnngis/'
123,2021-10-22 09:49:05+00:00,"b'Pengen nyemil tapi gaada cemilan, pengen checkout di @shopeefood_id tapi pls dr kemaren jajan mulu:\xe2\x80\x9d'"
124,2021-10-22 09:48:58+00:00,b'@susruby MAUUUU KA RUBY MAU\xf0\x9f\x98\xad\nBuat jajan shopeefood hihi'
125,2021-10-22 09:44:44+00:00,"b'@asdfghjkleaa @shopeefood_id sedi bgt disini lom ada sopifud:"")'"
126,2021-10-22 09:40:33+00:00,"b'Guis yuk diorder cemilannya\xe2\x98\xba\xef\xb8\x8f\nMenu+price list lainnya ada di bawah ya\xf0\x9f\xa4\x97\n\nYang mau order langsung DM ke @cemilan_kenyang\nTersedia di Gofood/Grabfood/ShopeeFood\nCek Instagram \xe2\x80\x9cmacronis_food\xe2\x80\x9d \n\nDom Malang, Jatim.'"
127,2021-10-22 09:36:10+00:00,"b'@AREAJULID Numpang ya kak\xf0\x9f\x99\x8f\nHaii.. Kamu yg di bekasi, pesan makanan di @masgitel yuk. Ada aneka ricebowl &amp; snack yummy dgn harga terjangkau dan promo lho.\nCek aplikasi gofood,grabfood, shopeefood &amp; travelokaeats kalian dan pilih menunya ya\n\xf0\x9f\x91\x87\nhttps://t.co/daNCL5vB55\n\xf0\x9f\x8d\x9a\xf0\x9f\x8d\x9a\xf0\x9f\x99\x8f https://t.co/Ps3LbninUj'"
128,2021-10-22 09:35:50+00:00,b'makan apa ya bray ayo kita scroll shopeefood buat sarapan (yang tau tau udah mau jam 5 sore)'
129,2021-10-22 09:26:30+00:00,"b'shopeefood in/traktir makan ortu walaupun dikit ngerasa senengnya bgt dah yaallah, semoga one day bisa kasih yg lebih banyak\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba'"
130,2021-10-22 09:13:23+00:00,b'Bestnya tengok orang checkout shopeefood tu \xf0\x9f\x98\xad\xf0\x9f\x98\xad area i takde shopeefood AA\xc3\x83AA TT'
131,2021-10-22 08:58:47+00:00,"b'Mari kembali ke rutinitas harian yaitu scrolling shopeefood, grabfood dan juga gofood selama 2  jam tapi berakhir makan mie instan'"
132,2021-10-22 08:57:15+00:00,"b'@mollynyan12 Aku juga kenal mantan satpam, namanya Pak Teguh, kena PHK gara"" pandemi dan akhirnya jadi driver shopeefood. Beliau sering nunggu orderan di warung aku, sambil nunggu selalu bantu"" nyapu, ngepel, buangin sampah, bantu natain air minum gratis buat ojol. Aku sampe sungkan sendiri'"
133,2021-10-22 08:56:55+00:00,"b'Kl lagi bokek tu wishlist tambah banyak,kl ada duit bingung mau beli apaan dulu ya saking banyaknya wishlist gue..\nakhirnya duitnya habis cuman buat shopeefood sama gopud\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'"
